name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Antoine Semenyo,Bournemouth,Nottingham Forest,2024-08-17,False,90.0,1.0,0.79,0.0,0.0,8.0,5.0,0.0,9.9,1.0,1.0,8.0,0.79,90.0,5.0,Bournemouth,True,Newcastle United,,0.67
Antoine Semenyo,Bournemouth,Newcastle United,2024-08-25,True,90.0,0.0,0.4,1.0,1.74,5.0,7.0,3.0,9.8,0.0,1.0,6.5,1.1,90.0,6.0,Bournemouth,False,Everton,,-0.39
Antoine Semenyo,Bournemouth,Everton,2024-08-31,False,90.0,1.0,0.8,0.0,0.06,6.0,5.0,1.0,11.5,0.0,1.0,6.33,1.0,90.0,1.0,Bournemouth,True,Chelsea,,0.0
Antoine Semenyo,Bournemouth,Chelsea,2024-09-14,True,90.0,0.0,0.1,0.0,0.0,1.0,3.0,0.0,1.2,0.0,1.0,5.0,0.77,90.0,2.0,Bournemouth,False,Liverpool,,-1.08
Antoine Semenyo,Bournemouth,Liverpool,2024-09-21,False,69.0,0.0,0.47,0.0,0.0,2.0,4.0,0.0,5.1,0.0,1.0,4.4,0.71,85.8,7.0,Bournemouth,True,Southampton,,0.24
Antoine Semenyo,Bournemouth,Southampton,2024-09-30,True,88.0,1.0,0.3,0.0,0.19,7.0,4.0,2.0,9.4,0.0,1.0,4.2,0.61,86.17,2.0,Bournemouth,False,Leicester City,,-0.22
Antoine Semenyo,Bournemouth,Leicester City,2024-10-05,False,90.0,0.0,0.16,0.0,0.05,2.0,3.0,1.0,5.2,0.0,1.0,3.6,0.37,86.71,2.0,Bournemouth,True,Arsenal,,-0.32
Antoine Semenyo,Bournemouth,Arsenal,2024-10-19,True,90.0,0.0,0.8,0.0,0.02,2.0,6.0,1.0,6.4,0.0,1.0,2.8,0.37,87.12,1.0,Bournemouth,False,Aston Villa,,0.11
Antoine Semenyo,Bournemouth,Aston Villa,2024-10-26,False,90.0,0.0,0.09,0.0,0.04,1.0,2.0,2.0,4.2,0.0,1.0,2.8,0.36,87.44,10.0,Bournemouth,True,Manchester City,,-1.18
Antoine Semenyo,Bournemouth,Manchester City,2024-11-02,True,90.0,1.0,1.06,0.0,0.48,10.0,4.0,3.0,14.8,3.0,1.0,4.4,0.48,87.7,2.0,Bournemouth,False,Brentford,,-0.15
Antoine Semenyo,Bournemouth,Brentford,2024-11-09,False,90.0,0.0,0.24,0.0,0.0,2.0,5.0,0.0,5.4,0.0,1.0,3.4,0.47,87.91,,Bournemouth,True,Brighton,,-0.42
,Bournemouth,,,,,,,,,,,,,,,,,,,Bournemouth,False,Wolverhampton,,-0.53
,Bournemouth,,,,,,,,,,,,,,,,,,,Bournemouth,True,Tottenham,,0.74
