name,position_x,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home,goals,shots,xG,time,position_y,date,xA,assists,key_passes,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-08-13,0,Tottenham,0,0,0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Chelsea,-4.09,-0.85
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-10-28,0,Chelsea,0,0,0,False,1.0,2.0,0.04,90.0,DL,2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,West Ham,-2.81,0.49
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-11-04,0,West Ham,0,0,0,True,0.0,1.0,0.01,90.0,DL,2023-11-04,0.27,0.0,2.0,0.0,0.02,0.0,0.0,0,0,0,0,0.0,Brentford,False,Liverpool,3.61,-1.01
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-11-12,0,Liverpool,0,0,0,False,,,,,,,,,,0.0,0.02,0.0,0.0,0,0,0,0,0.0,Brentford,True,Arsenal,-0.45,-0.11
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-11-25,0,Arsenal,0,0,0,True,0.0,0.0,0.0,90.0,DL,2023-11-25,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0,0,0,0.0,Brentford,True,Luton,,
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-12-02,0,Luton,0,0,0,True,0.0,0.0,0.0,90.0,DL,2023-12-02,0.4,1.0,1.0,0.0,0.01,0.0,0.0,0,0,0,0,0.0,Brentford,False,Brighton,1.94,-0.6
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-12-06,0,Brighton,0,0,0,False,,,,,,,,,,0.0,0.21,0.0,0.0,0,0,0,0,0.0,Brentford,False,Sheffield,,-0.61
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-12-09,0,Sheffield,0,0,0,False,0.0,0.0,0.0,90.0,DL,2023-12-09,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.0,Brentford,True,Aston Villa,0.1,0.64
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-12-17,0,Aston Villa,0,0,0,True,,,,,,,,,,0.0,0.2,0.0,0.0,0,0,0,0,0.0,Brentford,True,Wolverhampton,1.61,0.05
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-12-27,0,Wolverhampton,0,0,0,True,,,,,,,,,,0.0,0.2,0.0,0.0,0,0,0,0,0.0,Brentford,False,Fulham,3.1,0.86
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-08-19,0,Fulham,0,0,0,False,,,,,,,,,,0.0,0.2,0.0,0.0,0,0,0,0,0.0,Brentford,False,Crystal Palace,0.48,0.38
Charlie Goode,DEF,Brentford,0,0,0.0,0,0.0,2023-12-30,0,Crystal Palace,0,0,0,False,0.0,0.0,0.0,90.0,DL,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,True,Nottingham Forest,0.65,1.55
