name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points
Jarell Quansah,Liverpool,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
Jarell Quansah,Liverpool,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0
Jarell Quansah,Liverpool,Newcastle United,2023-08-27,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.4,0,0.33,0.0,4.33,0.0,1.0
Jarell Quansah,Liverpool,Aston Villa,2023-09-03,True,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.08,0,0.5,0.0,8.0,0.0,2.0
Jarell Quansah,Liverpool,Wolverhampton,2023-09-16,False,82,0.0,0.0,0.0,0.0,2,0.0,0.0,2.6,0,0,1,0.51,1,0.8,0.0,22.8,0.0,0.0
Jarell Quansah,Liverpool,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,19.0,0.0,0.0
Jarell Quansah,Liverpool,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.0,16.29,0.0,0.0
Jarell Quansah,Liverpool,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,14.25,0.0,0.0
Jarell Quansah,Liverpool,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,12.67,0.0,0.0
Jarell Quansah,Liverpool,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,11.4,0.0,0.0
Jarell Quansah,Liverpool,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.36,0.0,1.0
Jarell Quansah,Liverpool,Brentford,2023-11-12,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.01,0,0.2,0.0,9.58,0.0,0.0
Jarell Quansah,Liverpool,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,8.85,0.0,0.0
Jarell Quansah,Liverpool,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,8.21,0.0,0.0
Jarell Quansah,Liverpool,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,7.67,0.0,1.0
Jarell Quansah,Liverpool,Crystal Palace,2023-12-09,False,56,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.53,1,0.4,0.0,10.69,0.0,0.0
Jarell Quansah,Liverpool,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,10.06,0.0,0.0
Jarell Quansah,Liverpool,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,9.5,0.0,6.0
Jarell Quansah,Liverpool,Burnley,2023-12-26,False,90,0.0,0.04,0.0,0.0,6,1.0,0.0,1.4,0,1,0,0.76,1,1.4,0.01,13.74,0.17,0.0
Jarell Quansah,Liverpool,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.01,13.05,0.17,0.0
Jarell Quansah,Liverpool,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,12.43,0.17,0.0
Jarell Quansah,Liverpool,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,11.86,0.17,0.0
Jarell Quansah,Liverpool,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,11.35,0.17,1.0
Jarell Quansah,Liverpool,Burnley,2024-02-10,True,90,0.0,0.06,0.0,0.0,1,1.0,0.0,2.5,0,0,1,1.33,1,0.2,0.01,14.62,0.14,0.0
Jarell Quansah,Liverpool,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.01,14.04,0.14,2.0
Jarell Quansah,Liverpool,Luton,2024-02-21,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1,1.03,1,0.6,0.01,16.96,0.12,0.0
Jarell Quansah,Liverpool,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.01,16.33,0.12,2.0
Jarell Quansah,Liverpool,Manchester City,2024-03-10,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.8,0,0,1,1.61,1,1.0,0.02,18.96,0.11,2.0
Jarell Quansah,Liverpool,Brighton,2024-03-31,True,90,0.0,0.0,0.0,0.03,2,0.0,1.0,3.9,0,0,1,0.44,1,1.2,0.0,21.41,0.1,0.0
Jarell Quansah,Liverpool,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.0,20.7,0.1,1.0
Jarell Quansah,Liverpool,Manchester United,2024-04-07,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,2,0.71,1,1.0,0.0,22.94,0.09,0.0
Jarell Quansah,Liverpool,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.0,22.22,0.09,2.0
Jarell Quansah,Liverpool,Fulham,2024-04-21,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1,0.8,1,1.0,0.0,24.27,0.08,1.0
Jarell Quansah,Liverpool,Everton,2024-04-24,False,27,0.0,0.0,0.0,0.02,1,0.0,1.0,2.1,0,0,0,0.33,0,0.8,0.0,24.35,0.08,1.0
Jarell Quansah,Liverpool,West Ham,2024-04-27,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,0.66,1,1.0,0.0,26.23,0.07,1.0
Jarell Quansah,Liverpool,Tottenham,2024-05-05,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,1.16,1,1.0,0.0,28.0,0.07,9.0
Jarell Quansah,Liverpool,Aston Villa,2024-05-13,False,90,1.0,0.3,0.0,0.0,9,1.0,0.0,9.1,2,0,3,3.36,1,2.8,0.06,29.68,0.06,15.0
Jarell Quansah,Liverpool,Wolverhampton,2024-05-19,True,90,1.0,1.0,0.0,0.03,15,2.0,1.0,14.6,3,1,0,0.56,1,5.4,0.26,31.26,0.12,1.0
