Opponent,Home Difficulty,Away Difficulty
Arsenal,3.0222331775911475,1.9893845588647041
Aston Villa,0.3243321162544919,2.4808090924544697
Bournemouth,3.4287089492705576,-2.1855518907965967
Brentford,0.8726442968242024,-0.0717255656338805
Brighton,-1.0044195705995462,
Burnley,,-0.9394725535620903
Chelsea,1.2021929424335465,2.4839668857598105
Everton,0.25202023321488753,5.843832345370478
Fulham,2.419887312168401,
Leeds United,3.205924180411299,-0.8194816365542656
Leicester City,-1.2446256299636458,2.851468386747719
Liverpool,-0.9480308623759173,2.573302329847453
Luton,,2.0855487218892206
Manchester City,,-0.7980529161677069
Manchester United,0.7071798514841032,-1.198496723623015
Newcastle United,1.619610527677522,3.899695608189474
Norwich,-4.585149878339795,
Nottingham Forest,-0.16632651099746265,3.4647888253306753
Sheffield,,-0.49922353571127775
Southampton,0.1902428599558706,
Tottenham,0.6808894801985726,6.043462405821414
Watford,,
West Ham,,0.378843270538422
Wolverhampton,-1.4226805146752535,
