name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Philippe Coutinho Correia,Aston Villa,Newcastle United,2023-08-12,False,3,0.0,0.11,0.0,0.0,1,1.0,0.0,0.5,0,0,1.0,0.11,3.0,1.0,0.0,1.39,0.38,0.04,1.0,Aston Villa,True,Everton,-1.63,0.53
Philippe Coutinho Correia,Aston Villa,Everton,2023-08-20,True,21,0.0,0.04,0.0,0.0,1,2.0,0.0,1.3,0,0,1.0,0.07,12.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Burnley,-3.46,0.0
Philippe Coutinho Correia,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0,0.67,0.05,8.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Liverpool,-0.55,-1.01
Philippe Coutinho Correia,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.5,0.04,6.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Crystal Palace,-0.31,0.88
Philippe Coutinho Correia,Aston Villa,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.4,0.03,4.8,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Chelsea,0.29,-0.85
Philippe Coutinho Correia,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.2,0.01,4.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Brighton,-2.73,-0.66
Philippe Coutinho Correia,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,3.43,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Wolverhampton,1.42,-0.52
Philippe Coutinho Correia,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,3.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,West Ham,3.13,0.49
Philippe Coutinho Correia,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.67,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Luton,,
Philippe Coutinho Correia,Aston Villa,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.4,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Nottingham Forest,2.68,-0.55
Philippe Coutinho Correia,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,2.18,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Fulham,-1.21,-0.13
Philippe Coutinho Correia,Aston Villa,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Tottenham,-0.44,-0.36
Philippe Coutinho Correia,Aston Villa,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.85,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Bournemouth,4.38,0.19
Philippe Coutinho Correia,Aston Villa,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.71,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Manchester City,-0.28,-0.96
Philippe Coutinho Correia,Aston Villa,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.6,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Arsenal,1.9,-0.11
Philippe Coutinho Correia,Aston Villa,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.5,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Brentford,0.23,-0.53
Philippe Coutinho Correia,Aston Villa,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.41,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Sheffield,,0.68
Philippe Coutinho Correia,Aston Villa,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.33,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Manchester United,-0.31,-0.63
Philippe Coutinho Correia,Aston Villa,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.26,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Burnley,2.78,0.39
Philippe Coutinho Correia,Aston Villa,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.2,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Everton,-1.98,-0.24
Philippe Coutinho Correia,Aston Villa,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.14,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Newcastle United,-3.47,0.55
Philippe Coutinho Correia,Aston Villa,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.09,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Sheffield,,-0.61
Philippe Coutinho Correia,Aston Villa,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.04,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Manchester United,-3.02,0.38
Philippe Coutinho Correia,Aston Villa,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.0,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Fulham,4.62,0.86
Philippe Coutinho Correia,Aston Villa,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.96,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Nottingham Forest,,1.55
Philippe Coutinho Correia,Aston Villa,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.92,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Luton,,
Philippe Coutinho Correia,Aston Villa,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.89,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Tottenham,,0.69
Philippe Coutinho Correia,Aston Villa,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.86,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,West Ham,,-0.22
Philippe Coutinho Correia,Aston Villa,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.83,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Wolverhampton,0.86,0.05
Philippe Coutinho Correia,Aston Villa,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.8,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Manchester City,,-1.32
Philippe Coutinho Correia,Aston Villa,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.77,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Brentford,-3.34,0.79
Philippe Coutinho Correia,Aston Villa,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.75,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Arsenal,2.49,-0.48
Philippe Coutinho Correia,Aston Villa,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.73,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Bournemouth,,1.22
Philippe Coutinho Correia,Aston Villa,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.71,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Chelsea,2.3,-0.25
Philippe Coutinho Correia,Aston Villa,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.69,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Brighton,-2.08,-0.6
Philippe Coutinho Correia,Aston Villa,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.67,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,True,Liverpool,2.82,0.18
Philippe Coutinho Correia,Aston Villa,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.65,1.0,0.0,1.39,0.38,0.04,0.0,Aston Villa,False,Crystal Palace,1.07,0.38
Philippe Coutinho Correia,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.63,1.0,0.0,1.39,0.38,0.04,,Nott'm Forest,True,Bournemouth,0.52,1.22
