name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus
Domingos Quina,Watford,Aston Villa,2021-08-14,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
Domingos Quina,Watford,Brighton,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Tottenham,2021-08-29,False,0,0.0,0.1316397488117218,0.0,0.0,0,2.0,0.0,0.0,0
Domingos Quina,Watford,Wolverhampton,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Norwich,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Newcastle United,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Leicester City,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Liverpool,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Everton,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Southampton,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Arsenal,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Manchester United,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Leeds United,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Chelsea,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Manchester City,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Brentford,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,West Ham,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Tottenham,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Newcastle United,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Norwich,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Burnley,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,West Ham,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Brighton,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Aston Villa,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Manchester United,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Arsenal,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Wolverhampton,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Southampton,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Liverpool,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Leicester City,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Brentford,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Manchester City,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Burnley,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Crystal Palace,,False,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Everton,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Leeds United,,True,0,,,,,0,,,0.0,0
Domingos Quina,Watford,Chelsea,,False,0,,,,,0,,,0.0,0
