name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game
Pablo Fornals,West Ham,Newcastle United,2021-08-15,False,AML,90,0.0,0.08,1.0,0.55,5,2.0,4.0,11.1,0,0,2,0.0,0.0,90.0
Pablo Fornals,West Ham,Aston Villa,2021-10-31,False,AMC,90,1.0,0.69,0.0,0.05,6,2.0,2.0,10.6,0,0,1,5.0,1.08,90.0
Pablo Fornals,West Ham,Liverpool,2021-11-07,True,AMC,90,1.0,0.49,0.0,0.21,12,1.0,2.0,7.5,2,0,2,5.5,0.88,90.0
Pablo Fornals,West Ham,Wolverhampton,2021-11-20,False,AML,58,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1,7.67,0.75,82.0
Pablo Fornals,West Ham,Manchester City,2021-11-28,False,AMR,90,0.0,0.0,0.0,0.01,2,0.0,1.0,2.6,0,0,2,6.0,0.56,83.6
Pablo Fornals,West Ham,Brighton,2021-12-01,True,AMC,76,0.0,0.08,1.0,0.66,6,2.0,2.0,5.5,0,1,0,5.2,0.45,82.33
Pablo Fornals,West Ham,Chelsea,2021-12-04,True,Sub,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,5.4,0.45,73.29
Pablo Fornals,West Ham,Burnley,2021-12-12,False,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,4.4,0.31,65.38
Pablo Fornals,West Ham,Arsenal,2021-12-15,False,AMC,83,0.0,0.02,0.0,0.0,2,1.0,0.0,1.1,0,0,1,2.2,0.22,67.33
Pablo Fornals,West Ham,Southampton,2021-12-26,True,AMC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1,2.4,0.22,65.1
Pablo Fornals,West Ham,Leeds United,2021-08-23,True,AMC,90,1.0,0.12,0.0,0.43,8,1.0,3.0,11.0,1,0,1,2.2,0.22,67.36
Pablo Fornals,West Ham,Watford,,False,,0,,,,,0,,,0.0,0,0,0,2.6,0.03,61.75
Pablo Fornals,West Ham,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,2.4,0.03,57.0
Pablo Fornals,West Ham,Norwich,2022-01-12,True,AMC,90,0.0,0.03,0.0,0.97,3,1.0,5.0,8.8,0,1,0,2.2,0.03,59.36
Pablo Fornals,West Ham,Leicester City,2022-01-16,True,AMC,68,1.0,0.13,0.0,0.17,8,2.0,2.0,11.4,1,0,3,2.4,0.03,59.93
Pablo Fornals,West Ham,Manchester United,2022-01-22,False,AML,90,0.0,0.07,0.0,0.0,2,2.0,0.0,2.7,0,0,1,3.8,0.06,61.81
Pablo Fornals,West Ham,Watford,2022-02-08,True,AMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.5,0,1,0,2.6,0.05,63.47
Pablo Fornals,West Ham,Leeds United,2022-02-13,False,AML,78,0.0,0.0,0.0,0.13,2,0.0,2.0,4.2,0,0,2,3.2,0.05,64.28
Pablo Fornals,West Ham,Newcastle United,2022-02-19,True,AML,90,0.0,0.1,0.0,0.0,1,2.0,0.0,4.0,0,0,1,3.6,0.05,65.63
Pablo Fornals,West Ham,Wolverhampton,2022-02-27,True,AML,90,0.0,0.03,0.0,0.37,3,1.0,2.0,5.1,0,1,0,3.2,0.06,66.85
Pablo Fornals,West Ham,Liverpool,2022-03-05,False,FW,90,0.0,0.33,0.0,0.04,2,3.0,1.0,6.7,0,0,1,2.2,0.04,67.95
Pablo Fornals,West Ham,Aston Villa,2022-03-13,True,FWR,90,1.0,0.51,0.0,0.11,8,2.0,1.0,8.0,1,0,1,2.2,0.09,68.95
Pablo Fornals,West Ham,Crystal Palace,2021-08-28,True,AMC,86,1.0,0.56,0.0,0.02,7,3.0,1.0,9.4,0,0,2,3.2,0.19,69.7
Pablo Fornals,West Ham,Tottenham,2022-03-20,False,Sub,34,0.0,0.0,0.0,0.1,1,0.0,1.0,2.6,0,0,1,4.2,0.31,68.21
Pablo Fornals,West Ham,Everton,2022-04-03,True,AML,90,0.0,0.13,0.0,0.29,2,2.0,1.0,4.5,0,0,1,4.2,0.29,69.08
Pablo Fornals,West Ham,Brentford,2022-04-10,False,AML,90,0.0,0.0,0.0,0.13,2,0.0,1.0,3.7,0,0,2,4.0,0.31,69.88
Pablo Fornals,West Ham,Burnley,2022-04-17,True,Sub,11,0.0,0.0,0.0,0.03,1,0.0,1.0,2.7,0,0,0,4.0,0.24,67.7
Pablo Fornals,West Ham,Chelsea,2022-04-24,False,AMC,90,0.0,0.0,0.0,0.12,2,0.0,2.0,3.1,0,0,1,2.6,0.14,68.5
Pablo Fornals,West Ham,Arsenal,2022-05-01,True,AMR,90,0.0,0.11,0.0,0.1,2,2.0,2.0,6.5,0,0,2,1.6,0.03,69.24
Pablo Fornals,West Ham,Norwich,2022-05-08,False,AMC,90,0.0,0.74,0.0,0.07,3,2.0,2.0,6.5,0,1,0,1.8,0.05,69.93
Pablo Fornals,West Ham,Manchester City,2022-05-15,True,AML,90,0.0,0.0,1.0,0.51,5,0.0,2.0,6.2,0,0,2,2.0,0.17,70.58
Pablo Fornals,West Ham,Brighton,2022-05-22,False,AMC,80,0.0,0.01,0.0,0.07,2,1.0,1.0,0.0,0,0,2,2.6,0.37,70.88
Pablo Fornals,West Ham,Southampton,2021-09-11,False,AML,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.0,0,1,0,2.8,0.37,71.45
Pablo Fornals,West Ham,Manchester United,2021-09-19,True,MR,90,0.0,0.15,0.0,0.17,2,2.0,2.0,4.3,0,0,2,3.0,0.37,72.0
Pablo Fornals,West Ham,Leicester City,2021-09-25,False,AMC,77,0.0,0.31,0.0,0.03,1,1.0,2.0,5.6,0,0,1,3.0,0.38,72.14
Pablo Fornals,West Ham,Brentford,2021-10-03,True,AML,90,0.0,0.15,0.0,0.0,2,3.0,0.0,4.1,0,0,2,2.6,0.29,72.64
Pablo Fornals,West Ham,Everton,2021-10-17,False,AML,90,0.0,0.18,0.0,0.0,2,3.0,0.0,5.1,0,1,0,2.0,0.12,73.11
Pablo Fornals,West Ham,Tottenham,2021-10-24,True,AML,90,0.0,0.14,0.0,0.63,3,3.0,2.0,10.6,0,1,0,2.0,0.16,73.55
