Opponent,Home Difficulty,Away Difficulty
Arsenal,5.810207832461573,-1.7712234132729705
Aston Villa,-2.494660387690633,-1.5100246590361845
Bournemouth,,
Brentford,6.682488406177391,-0.6621968309118634
Brighton,0.365929249757888,0.0476817998727781
Burnley,-0.6794581806848732,-4.086149749708771
Crystal Palace,0.31291598026076994,-0.347896479156809
Everton,1.0083533489096559,2.5789156263017317
Fulham,,
Ipswich Town,,
Leeds United,1.0767501905357415,-3.0016686419158916
Leicester City,1.122712846476496,-1.6974152378823735
Liverpool,2.375574200512216,0.3214611694888173
Luton,,
Manchester City,1.0477957218212266,0.4031464152019879
Manchester United,-0.06113586580761016,0.00799945251536377
Newcastle United,-0.5064514209575308,-1.5530403210251749
Norwich,-6.251438355876795,0.006910013058786024
Nottingham Forest,,
Sheffield,,
Southampton,-1.1258765545904084,-5.112716007332572
Tottenham,-1.7712772946262487,-1.6889782038655317
Watford,-0.16745066069002945,-0.6141750580908993
West Ham,-0.8731547638562669,4.469988211722484
Wolverhampton,2.4156656586086362,0.770940951934347
