name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Bart Verbruggen,Brighton,Everton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.19,65.0,31.6,0.0,Brighton,True,Manchester United,,0.39
Bart Verbruggen,Brighton,Manchester United,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.19,65.0,31.6,4.0,Brighton,False,Arsenal,,-0.56
Bart Verbruggen,Brighton,Arsenal,2024-08-31,False,90.0,1.0,2.08,6.0,0.0,4.0,0.0,0.0,0.0,1.0,1.33,0.0,30.0,0.0,6.0,0.19,65.0,31.6,5.0,Brighton,True,Ipswich Town,,
Bart Verbruggen,Brighton,Ipswich Town,2024-09-14,True,90.0,0.0,0.35,1.0,0.0,5.0,0.0,1.0,0.0,1.0,2.25,0.0,45.0,0.5,3.5,0.19,65.0,31.6,1.0,Brighton,True,Nottingham Forest,,1.2
Bart Verbruggen,Brighton,Nottingham Forest,2024-09-22,True,90.0,2.0,1.53,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,54.0,0.33,3.0,0.19,65.0,31.6,0.0,Brighton,False,Chelsea,,-0.9
Bart Verbruggen,Brighton,Chelsea,2024-09-28,False,90.0,4.0,4.16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,60.0,0.25,2.75,0.19,65.0,31.6,0.0,Brighton,True,Tottenham,,0.74
Bart Verbruggen,Brighton,Tottenham,2024-10-06,True,90.0,2.0,1.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,64.29,0.2,2.4,0.19,65.0,31.6,10.0,Brighton,False,Newcastle United,,-0.44
Bart Verbruggen,Brighton,Newcastle United,2024-10-19,False,90.0,0.0,2.02,6.0,0.0,10.0,2.0,1.0,0.0,1.0,3.2,0.0,67.5,0.33,3.0,0.19,65.0,31.6,2.0,Brighton,True,Wolverhampton,,-0.08
Bart Verbruggen,Brighton,Wolverhampton,2024-10-26,True,90.0,2.0,1.36,5.0,0.0,2.0,0.0,0.0,0.0,1.0,2.6,0.0,70.0,0.29,3.29,0.19,65.0,31.6,3.0,Brighton,False,Liverpool,,-1.08
Bart Verbruggen,Brighton,Liverpool,2024-11-02,False,90.0,2.0,1.65,6.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,72.0,0.25,3.62,0.19,65.0,31.6,3.0,Brighton,True,Manchester City,,-1.18
Bart Verbruggen,Brighton,Manchester City,2024-11-09,True,90.0,1.0,2.22,5.0,0.0,3.0,0.0,0.0,0.0,1.0,3.6,0.0,73.64,0.22,3.78,0.19,65.0,31.6,,Brighton,False,Bournemouth,,-0.04
,Brighton,,,,,,,,,,,,,,,,,,,,,,,Brighton,True,Southampton,,0.24
,Brighton,,,,,,,,,,,,,,,,,,,,,,,Brighton,False,Fulham,,0.53
