name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-08-14,0,Tottenham,0,0,0,21569,0,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-08-06,0,Everton,0,0,0,18525,0,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,1.43,2,2023-03-18,90,Everton,0,0,1,1124814,1,1,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-08-21,0,Leicester City,0,0,0,21374,0,0,False
Kepa Arrizabalaga,GK,Chelsea,1,1,0.0,0,2022-10-19,90,Brentford,0,0,5,292006,0,8,False
Kepa Arrizabalaga,GK,Chelsea,0,1,0.0,0,2022-10-08,90,Wolverhampton,0,0,2,59312,0,6,True
Kepa Arrizabalaga,GK,Chelsea,2,1,0.0,0,2022-10-16,90,Aston Villa,0,0,7,129564,0,10,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,1,2022-10-22,90,Manchester United,0,0,5,313370,0,3,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,3,2022-10-29,45,Brighton,0,0,1,424376,0,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,1.2013,1,2023-01-01,90,Nottingham Forest,0,0,4,749821,1,3,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-11-06,0,Arsenal,0,0,0,303711,0,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-11-12,0,Newcastle United,0,0,0,246643,0,0,False
Kepa Arrizabalaga,GK,Chelsea,2,1,0.5281,0,2022-12-27,90,Bournemouth,0,0,4,625535,1,9,True
Kepa Arrizabalaga,GK,Chelsea,2,1,1.4029,0,2023-01-21,90,Liverpool,0,0,3,764559,1,9,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.56,1,2023-04-08,90,Wolverhampton,0,0,3,1111923,1,3,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.83,1,2023-02-18,90,Southampton,0,0,3,1000429,1,2,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.71,2,2023-02-26,90,Tottenham,0,0,1,909039,1,1,False
Kepa Arrizabalaga,GK,Chelsea,0,1,0.94,0,2023-03-04,90,Leicester City,0,0,2,996294,1,6,True
Kepa Arrizabalaga,GK,Chelsea,0,0,2.0817,1,2023-01-05,90,Manchester City,0,0,2,826809,1,2,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.834,2,2023-01-12,90,Fulham,0,0,1,826809,1,1,False
Kepa Arrizabalaga,GK,Chelsea,0,0,1.29,1,2023-02-11,90,West Ham,0,0,1,934851,1,2,False
Kepa Arrizabalaga,GK,Chelsea,3,1,0.67,0,2023-02-03,90,Fulham,0,0,4,830871,1,10,True
Kepa Arrizabalaga,GK,Chelsea,3,1,0.576,0,2023-01-15,90,Crystal Palace,0,0,5,767208,1,10,True
Kepa Arrizabalaga,GK,Chelsea,0,0,2.35,1,2023-03-11,90,Leeds United,0,0,5,991792,1,3,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.81,2,2023-04-01,90,Aston Villa,0,0,0,1132221,1,1,True
Kepa Arrizabalaga,GK,Chelsea,0,1,0.35,0,2023-04-04,90,Liverpool,0,0,3,1132221,1,7,True
Kepa Arrizabalaga,GK,Chelsea,2,0,2.28,2,2023-04-15,90,Brighton,0,0,9,1057707,1,6,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-08-27,0,Leeds United,0,0,0,21722,0,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-08-30,0,Southampton,0,0,0,21743,0,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2022-09-03,0,West Ham,0,0,0,21603,0,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,1.05,2,2023-04-26,90,Brentford,0,0,0,928292,1,1,True
Kepa Arrizabalaga,GK,Chelsea,0,0,1.26,1,2023-05-06,90,Bournemouth,0,0,3,811306,1,3,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,1,2022-10-01,90,Crystal Palace,0,0,2,36406,0,2,False
Kepa Arrizabalaga,GK,Chelsea,0,0,1.7,1,2023-05-28,90,Newcastle United,0,0,3,729429,1,3,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2023-05-13,0,Nottingham Forest,0,0,0,811060,0,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,2.11,3,2023-05-02,90,Arsenal,0,0,6,780798,1,3,False
Kepa Arrizabalaga,GK,Chelsea,0,0,1.09,1,2023-05-21,90,Manchester City,0,0,1,742629,1,2,False
Kepa Arrizabalaga,GK,Chelsea,0,0,5.13,4,2023-05-25,90,Manchester United,0,0,5,742629,1,1,False
