name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,1.1,2022-08-15,27,Crystal Palace,0,24045,0,1,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,2,2.3,2022-08-22,90,Manchester United,0,31060,0,1,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2022-08-06,0,Fulham,0,19160,0,0,False
Joseph Gomez,DEF,Liverpool,0,1,0.0,0,0.5,2022-10-19,90,West Ham,0,234889,0,6,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,1,1.4,2022-10-09,45,Arsenal,0,83744,0,0,False
Joseph Gomez,DEF,Liverpool,2,1,0.0,0,2.2,2022-10-16,90,Manchester City,0,86368,0,8,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,2,2.5,2022-10-29,90,Leicester City,0,329445,0,1,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,1,2.5,2022-10-22,90,Nottingham Forest,0,330538,0,1,False
Joseph Gomez,DEF,Liverpool,0,0,0.1379,0,0.2,2022-12-26,11,Aston Villa,0,159333,0,1,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2022-12-30,4,Leeds United,0,149408,0,1,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.2,2022-11-06,3,Tottenham,0,278052,0,1,False
Joseph Gomez,DEF,Liverpool,0,0,1.0531,1,1.7,2022-11-12,90,Southampton,0,244379,1,2,True
Joseph Gomez,DEF,Liverpool,1,1,1.5902,0,2.8,2023-01-21,90,Chelsea,0,119167,1,7,True
Joseph Gomez,DEF,Liverpool,0,1,2.05,0,2.4,2023-02-18,90,Newcastle United,0,139892,1,6,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-02-25,0,Crystal Palace,0,213950,0,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-03-01,0,Wolverhampton,0,213950,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-09,0,Arsenal,0,97183,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-03-05,0,Manchester United,0,153438,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-01-02,0,Brentford,0,138085,0,0,False
Joseph Gomez,DEF,Liverpool,2,1,0.28,0,2.5,2023-02-13,90,Everton,0,121852,1,8,True
Joseph Gomez,DEF,Liverpool,0,0,2.09,3,2.8,2023-02-04,90,Wolverhampton,0,123927,1,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.815,1,0.8,2023-01-14,21,Brighton,0,124490,0,1,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-03-11,0,Bournemouth,0,117977,0,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-01,0,Manchester City,0,97322,0,0,False
Joseph Gomez,DEF,Liverpool,0,1,2.12,0,2.6,2023-04-04,90,Chelsea,0,97322,1,6,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-22,0,Nottingham Forest,0,96021,0,0,True
Joseph Gomez,DEF,Liverpool,0,1,0.0,0,2.0,2022-08-27,90,Bournemouth,0,44203,0,6,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,1,2.3,2022-08-31,90,Newcastle United,0,55644,0,2,True
Joseph Gomez,DEF,Liverpool,3,1,0.0,0,4.1,2022-09-03,90,Everton,0,64759,0,9,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-17,0,Leicester City,0,97175,0,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-26,0,West Ham,0,94644,0,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2022-10-01,0,Brighton,0,93297,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-05-06,0,Brentford,0,91566,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,1.77,4,0.0,2023-05-28,90,Southampton,0,89792,1,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-05-15,0,Leeds United,0,90569,0,0,False
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-30,0,Tottenham,0,93196,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-05-03,0,Fulham,0,93196,0,0,True
Joseph Gomez,DEF,Liverpool,0,0,0.0,0,0.0,2023-05-20,0,Aston Villa,0,89762,0,0,True
