name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-08-07,0,Brentford,0,0,0,248388,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.64,1,2023-03-18,90,Brentford,0,0,1,352830,1,2,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-08-13,0,Arsenal,0,0,0,248755,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-08-20,0,Southampton,0,0,0,225143,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-10-20,0,Leicester City,0,0,0,488998,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-10-08,0,Bournemouth,0,0,0,496697,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-10-15,0,Crystal Palace,0,0,0,499751,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-10-29,0,Manchester City,0,0,0,490189,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-10-23,0,Wolverhampton,0,0,0,495780,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-11-05,0,Everton,0,0,0,484450,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-11-12,0,West Ham,0,0,0,480743,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-12-26,0,Newcastle United,0,0,0,372436,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-12-30,0,Liverpool,0,0,0,365339,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-01-21,0,Brighton,0,0,0,345295,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-02-19,0,Manchester United,0,0,0,332182,0,0,False
Daniel Iversen,GK,Leicester,0,0,2.22,1,2023-04-08,90,Bournemouth,0,0,6,396063,1,4,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-02-25,0,Arsenal,0,0,0,430727,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-03-04,0,Southampton,0,0,0,349702,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-01-03,0,Fulham,0,0,0,358554,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-02-11,0,Tottenham,0,0,0,325169,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-02-04,0,Aston Villa,0,0,0,333626,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-01-14,0,Nottingham Forest,0,0,0,351528,0,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2023-03-11,0,Chelsea,0,0,0,347489,0,0,True
Daniel Iversen,GK,Leicester,0,0,2.29,2,2023-04-01,90,Crystal Palace,1,0,8,379908,1,1,False
Daniel Iversen,GK,Leicester,0,0,1.03,2,2023-04-04,90,Aston Villa,0,0,3,379908,1,2,True
Daniel Iversen,GK,Leicester,0,0,0.9,1,2023-04-22,90,Wolverhampton,0,0,2,567602,1,2,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-09-17,0,Tottenham,0,0,0,452725,0,0,False
Daniel Iversen,GK,Leicester,0,0,2.06,3,2023-04-15,90,Manchester City,0,0,1,419237,1,1,False
Daniel Iversen,GK,Leicester,0,0,1.7,1,2023-04-25,90,Leicester City,0,0,2,512868,1,2,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-09-01,0,Manchester United,0,0,0,246749,0,0,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-08-27,0,Chelsea,0,0,0,200227,0,0,False
Daniel Iversen,GK,Leicester,0,0,1.67,5,2023-05-08,90,Fulham,0,0,2,573535,1,0,False
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-09-04,0,Brighton,0,0,0,307912,0,0,False
Daniel Iversen,GK,Leicester,0,0,2.04,3,2023-05-15,90,Liverpool,0,0,2,570035,1,1,True
Daniel Iversen,GK,Leicester,0,0,0.0,0,2022-10-03,0,Nottingham Forest,0,0,0,482448,0,0,True
Daniel Iversen,GK,Leicester,0,0,1.34,1,2023-05-28,90,West Ham,0,0,2,581273,1,2,True
Daniel Iversen,GK,Leicester,0,0,3.3,2,2023-05-01,90,Everton,0,0,6,614328,1,3,True
Daniel Iversen,GK,Leicester,2,1,2.05,0,2023-05-22,90,Newcastle United,0,0,3,571867,1,9,False
