name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Robert Sánchez,GK,Brighton,0,1,0.0,0,2022-08-13,90,Newcastle United,0,0,1,1024877,0,6,True
Robert Sánchez,GK,Brighton,0,1,0.0,0,2022-10-18,90,Nottingham Forest,0,0,0,1660562,0,6,True
Robert Sánchez,GK,Brighton,0,0,0.0,2,2022-10-14,90,Brentford,0,0,0,1624656,0,1,False
Robert Sánchez,GK,Brighton,1,1,0.0,0,2022-08-21,90,West Ham,0,0,3,1129682,0,8,False
Robert Sánchez,GK,Brighton,0,0,0.0,1,2022-10-08,90,Tottenham,0,0,2,1603142,0,2,True
Robert Sánchez,GK,Brighton,1,0,0.0,1,2022-08-07,90,Manchester United,0,0,5,892941,0,4,False
Robert Sánchez,GK,Brighton,2,0,1.914,1,2022-12-26,90,Southampton,0,1,3,1286937,1,9,False
Robert Sánchez,GK,Brighton,1,0,0.0,1,2022-10-29,90,Chelsea,0,0,7,1448039,0,5,True
Robert Sánchez,GK,Brighton,0,0,2.8794,4,2022-12-31,90,Arsenal,0,0,3,1287432,1,1,True
Robert Sánchez,GK,Brighton,0,0,0.0,2,2022-11-05,90,Wolverhampton,0,0,3,1513274,0,2,False
Robert Sánchez,GK,Brighton,0,0,1.2963,2,2023-01-21,90,Leeds United,0,0,0,1296246,1,1,False
Robert Sánchez,GK,Brighton,0,0,1.3115,1,2023-01-03,90,Everton,0,0,3,1281048,1,3,False
Robert Sánchez,GK,Brighton,0,0,1.4852,2,2022-11-13,90,Aston Villa,0,0,0,1491749,1,1,True
Robert Sánchez,GK,Brighton,0,0,0.0,3,2022-10-22,90,Manchester City,0,0,1,1513448,0,1,False
Robert Sánchez,GK,Brighton,0,0,0.31,1,2023-02-18,90,Fulham,0,0,1,1263229,1,2,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-03-04,0,West Ham,0,0,0,1272913,0,0,True
Robert Sánchez,GK,Brighton,2,1,1.34,0,2023-02-04,90,Bournemouth,0,0,2,1273902,1,8,True
Robert Sánchez,GK,Brighton,0,0,0.89,1,2023-02-11,90,Crystal Palace,0,0,0,1271446,1,2,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-04-08,0,Tottenham,0,0,0,1009926,0,0,False
Robert Sánchez,GK,Brighton,1,1,1.0272,0,2023-01-14,90,Liverpool,0,0,2,1246739,1,7,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-03-11,0,Leicester City,0,0,0,1233416,0,0,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-03-15,0,Crystal Palace,0,0,0,1233416,0,0,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-04-01,0,Brentford,0,0,0,1073906,0,0,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-04-04,0,Bournemouth,0,0,0,1073906,0,0,False
Robert Sánchez,GK,Brighton,0,0,0.6,1,2023-04-15,90,Chelsea,0,0,1,974578,1,1,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-04-26,0,Nottingham Forest,0,0,0,1004117,0,0,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-08,0,Everton,0,0,0,928022,0,0,True
Robert Sánchez,GK,Brighton,2,1,0.0,0,2022-08-27,90,Leicester City,0,0,2,1352332,0,8,True
Robert Sánchez,GK,Brighton,0,0,0.0,2,2022-08-30,90,Fulham,0,0,2,1697107,0,1,False
Robert Sánchez,GK,Brighton,0,0,0.0,2,2022-09-04,90,Leeds United,0,0,2,1853775,0,1,True
Robert Sánchez,GK,Brighton,0,0,0.0,3,2022-10-01,90,Liverpool,0,0,5,1614439,0,2,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-28,0,Aston Villa,0,0,0,868165,0,0,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-14,0,Arsenal,0,0,0,905291,0,0,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-18,0,Newcastle United,0,0,0,905291,0,0,False
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-04-29,0,Wolverhampton,0,0,0,974471,0,0,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-04,0,Manchester United,0,0,0,974471,0,0,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-21,0,Southampton,0,0,0,878233,0,0,True
Robert Sánchez,GK,Brighton,0,0,0.0,0,2023-05-24,0,Manchester City,0,0,0,878233,0,0,True
