name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-10-16,0,West Ham,30751,0,0,True
Roméo Lavia,MID,Southampton,0,0,2,2.1,2022-08-13,90,Leicester City,35569,0,2,True
Roméo Lavia,MID,Southampton,0,0,3,4.4,2023-03-18,90,Tottenham,20783,1,2,True
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-10-19,0,Bournemouth,26835,0,0,False
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-10-08,0,Manchester City,33519,0,0,False
Roméo Lavia,MID,Southampton,0,1,0,3.0,2023-01-21,60,Aston Villa,19785,1,3,True
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-10-29,0,Crystal Palace,25650,0,0,False
Roméo Lavia,MID,Southampton,0,0,4,2.4,2022-08-06,90,Tottenham,18407,0,2,False
Roméo Lavia,MID,Southampton,0,0,3,2.4,2022-11-12,81,Liverpool,23492,1,2,False
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-12-26,0,Brighton,20965,0,0,True
Roméo Lavia,MID,Southampton,0,1,0,4.7,2023-03-04,90,Leeds United,19680,1,3,True
Roméo Lavia,MID,Southampton,0,0,4,0.9,2022-11-06,56,Newcastle United,24104,0,0,True
Roméo Lavia,MID,Southampton,0,0,2,0.5,2023-02-04,64,Brentford,19555,1,1,False
Roméo Lavia,MID,Southampton,0,0,1,2.7,2022-08-20,90,Leeds United,63296,0,1,False
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-12-31,1,Fulham,20397,0,1,False
Roméo Lavia,MID,Southampton,0,0,1,0.9,2023-02-25,90,Leicester City,20175,1,1,False
Roméo Lavia,MID,Southampton,0,1,0,1.3,2023-02-18,86,Chelsea,19468,1,2,False
Roméo Lavia,MID,Southampton,0,0,4,2.1,2023-04-08,79,Manchester City,20304,1,2,True
Roméo Lavia,MID,Southampton,0,0,1,1.0,2023-01-04,63,Nottingham Forest,20182,1,2,True
Roméo Lavia,MID,Southampton,0,0,2,3.1,2023-02-11,88,Wolverhampton,19467,1,2,True
Roméo Lavia,MID,Southampton,0,1,0,2.8,2023-03-12,90,Manchester United,20142,1,3,False
Roméo Lavia,MID,Southampton,0,0,1,0.9,2023-03-15,32,Brentford,20142,0,1,True
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-10-23,0,Arsenal,27262,0,0,True
Roméo Lavia,MID,Southampton,0,0,1,0.4,2023-01-14,60,Everton,20096,1,1,False
Roméo Lavia,MID,Southampton,0,0,1,3.3,2023-04-02,90,West Ham,20328,1,2,False
Roméo Lavia,MID,Southampton,0,0,2,1.8,2023-04-15,90,Crystal Palace,20099,1,1,True
Roméo Lavia,MID,Southampton,0,0,1,1.9,2023-04-21,85,Arsenal,20498,1,2,False
Roméo Lavia,MID,Southampton,0,0,1,0.0,2023-04-27,90,Bournemouth,20551,1,2,True
Roméo Lavia,MID,Southampton,0,0,4,3.1,2023-05-08,90,Nottingham Forest,21214,1,5,False
Roméo Lavia,MID,Southampton,0,0,3,2.7,2023-04-30,90,Newcastle United,20654,1,1,False
Roméo Lavia,MID,Southampton,0,0,2,1.0,2023-05-13,90,Fulham,21432,1,1,True
Roméo Lavia,MID,Southampton,0,0,1,2.8,2022-08-27,90,Manchester United,60031,0,2,True
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-09-16,0,Aston Villa,41034,0,0,False
Roméo Lavia,MID,Southampton,0,0,1,4.8,2022-08-30,59,Chelsea,61873,0,6,True
Roméo Lavia,MID,Southampton,0,0,2,0.0,2023-05-28,62,Liverpool,21538,1,2,True
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-09-03,0,Wolverhampton,58894,0,0,False
Roméo Lavia,MID,Southampton,0,0,3,2.1,2023-05-21,83,Brighton,21406,1,2,False
Roméo Lavia,MID,Southampton,0,0,0,0.0,2022-10-01,0,Everton,37432,0,0,True
