name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Oliver Skipp,MID,Spurs,0,0,3,4.4,2023-03-18,90,Southampton,17067,1,1,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-08-14,0,Chelsea,10753,0,0,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-08-06,0,Southampton,12772,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-08-20,0,Wolverhampton,9446,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.1,2022-10-19,1,Manchester United,11900,0,1,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-10-08,1,Brighton,12602,0,1,False
Oliver Skipp,MID,Spurs,0,0,1,2.9,2022-10-29,45,Bournemouth,11887,0,1,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-11-06,0,Liverpool,11592,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-10-15,1,Everton,12422,0,1,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-12-26,0,Brentford,11424,0,0,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2023-01-01,2,Aston Villa,11418,0,1,True
Oliver Skipp,MID,Spurs,0,0,2,4.3,2022-10-23,65,Newcastle United,12044,0,1,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-11-12,0,Leicester City,11980,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2023-01-23,0,Fulham,11399,0,0,False
Oliver Skipp,MID,Spurs,0,1,0,3.3,2023-02-19,88,West Ham,10867,1,2,True
Oliver Skipp,MID,Spurs,0,0,1,2.1,2023-03-04,90,Wolverhampton,13302,1,2,False
Oliver Skipp,MID,Spurs,0,1,0,0.6,2023-01-04,65,Crystal Palace,11366,1,2,False
Oliver Skipp,MID,Spurs,0,0,1,0.9,2023-04-08,87,Brighton,14746,1,2,True
Oliver Skipp,MID,Spurs,1,1,0,5.6,2023-02-26,90,Chelsea,11464,1,9,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2023-02-05,0,Manchester City,11062,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2023-01-15,0,Arsenal,11729,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2023-01-19,0,Manchester City,11729,0,0,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2023-02-11,0,Leeds United,10907,0,0,False
Oliver Skipp,MID,Spurs,0,0,1,1.5,2023-03-11,90,Nottingham Forest,13974,1,1,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-09-17,0,Leeds United,12220,0,0,True
Oliver Skipp,MID,Spurs,0,0,6,2.7,2023-04-23,90,Newcastle United,15186,1,1,False
Oliver Skipp,MID,Spurs,0,0,1,0.8,2023-04-03,90,Everton,15029,1,2,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-08-31,0,West Ham,8414,0,0,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-08-28,0,Nottingham Forest,8368,0,0,False
Oliver Skipp,MID,Spurs,0,0,2,3.4,2023-04-15,76,Bournemouth,15187,1,2,True
Oliver Skipp,MID,Spurs,0,0,0,0.0,2022-09-03,0,Fulham,11391,0,0,True
Oliver Skipp,MID,Spurs,0,0,0,0.5,2022-10-01,15,Arsenal,12359,0,1,False
Oliver Skipp,MID,Spurs,0,1,0,1.4,2023-05-06,90,Crystal Palace,16177,1,3,True
Oliver Skipp,MID,Spurs,0,0,2,0.0,2023-04-27,90,Manchester United,14815,1,2,True
Oliver Skipp,MID,Spurs,0,0,1,0.0,2023-05-28,90,Leicester City,16761,1,2,False
Oliver Skipp,MID,Spurs,0,0,1,0.2,2023-05-13,60,Aston Villa,16621,1,1,False
Oliver Skipp,MID,Spurs,0,0,3,3.0,2023-04-30,83,Liverpool,14644,1,2,False
Oliver Skipp,MID,Spurs,0,0,3,0.6,2023-05-20,90,Brentford,16601,1,2,True
