name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Kurt Zouma,DEF,West Ham,0,0,0.0,2,1.5,2022-08-07,90,Manchester City,0,110499,0,1,True
Kurt Zouma,DEF,West Ham,0,0,0.0,1,2.8,2022-08-14,90,Nottingham Forest,0,140835,0,2,False
Kurt Zouma,DEF,West Ham,0,0,0.0,2,3.9,2022-08-21,90,Brighton,0,141072,0,1,True
Kurt Zouma,DEF,West Ham,0,0,0.0,1,1.3,2022-10-09,90,Fulham,0,223136,0,2,True
Kurt Zouma,DEF,West Ham,3,1,0.0,0,8.2,2022-10-24,90,Bournemouth,0,187618,0,15,True
Kurt Zouma,DEF,West Ham,0,0,0.0,1,1.5,2022-10-19,90,Liverpool,0,168447,0,2,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2022-10-16,0,Southampton,0,216966,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,1,3.6,2022-10-30,90,Manchester United,0,206687,0,2,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2022-12-26,0,Arsenal,0,156907,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2022-12-30,0,Brentford,0,142366,0,0,True
Kurt Zouma,DEF,West Ham,0,0,0.0,2,1.0,2022-11-06,90,Crystal Palace,0,233964,0,1,True
Kurt Zouma,DEF,West Ham,0,0,0.34,1,0.2,2022-11-12,14,Leeds United,0,238954,1,1,True
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-02-25,0,Nottingham Forest,0,109435,0,0,True
Kurt Zouma,DEF,West Ham,0,1,0.68,0,5.0,2023-04-08,90,Fulham,0,138797,1,6,False
Kurt Zouma,DEF,West Ham,2,1,0.6745,0,2.7,2023-01-21,90,Everton,0,123849,1,11,True
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-02-19,0,Tottenham,0,114118,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-02-11,0,Chelsea,0,118929,0,0,True
Kurt Zouma,DEF,West Ham,0,0,1.2,2,0.5,2023-03-04,21,Brighton,0,108311,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-02-04,0,Newcastle United,0,126047,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-01-04,0,Leicester City,0,134308,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-01-14,0,Wolverhampton,0,124179,0,0,False
Kurt Zouma,DEF,West Ham,0,0,1.58,1,3.9,2023-03-12,90,Aston Villa,0,108260,1,2,True
Kurt Zouma,DEF,West Ham,0,1,0.39,0,1.0,2023-04-02,90,Southampton,0,134667,1,6,True
Kurt Zouma,DEF,West Ham,0,0,3.12,5,8.1,2023-04-05,90,Newcastle United,0,134667,1,6,True
Kurt Zouma,DEF,West Ham,0,1,1.14,0,3.1,2023-04-23,90,Bournemouth,0,187174,1,6,False
Kurt Zouma,DEF,West Ham,0,0,2.82,2,2.6,2023-04-16,90,Arsenal,0,148296,1,1,True
Kurt Zouma,DEF,West Ham,0,0,2.0,2,2.2,2023-04-26,90,Liverpool,0,187837,1,1,True
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-05-07,0,Manchester United,0,175577,0,0,True
Kurt Zouma,DEF,West Ham,0,0,0.0,1,5.4,2022-09-18,90,Everton,0,164483,0,2,False
Kurt Zouma,DEF,West Ham,0,0,0.12,1,0.0,2023-04-29,18,Crystal Palace,0,219005,1,1,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-05-03,0,Manchester City,0,219005,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-05-14,0,Brentford,0,161521,0,0,False
Kurt Zouma,DEF,West Ham,3,1,0.0,0,3.0,2022-08-28,90,Aston Villa,0,130609,0,9,False
Kurt Zouma,DEF,West Ham,0,0,0.0,1,1.5,2022-08-31,90,Tottenham,0,132250,0,2,True
Kurt Zouma,DEF,West Ham,0,0,0.0,2,2.2,2022-09-03,90,Chelsea,0,133938,0,1,False
Kurt Zouma,DEF,West Ham,0,0,0.0,0,0.0,2023-05-28,0,Leeds United,0,156830,0,0,False
Kurt Zouma,DEF,West Ham,0,0,0.35,1,0.3,2023-05-21,45,Leicester City,0,156572,1,1,True
Kurt Zouma,DEF,West Ham,0,1,0.0,0,1.9,2022-10-01,90,Wolverhampton,0,188205,0,6,True
