name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-03-17,0,Newcastle United,1441,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2022-12-27,0,Manchester United,1947,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-01-01,0,Chelsea,2260,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-02-25,0,West Ham,1635,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2022-11-12,0,Crystal Palace,0,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-02-18,0,Manchester City,1775,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-08,0,Aston Villa,1370,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-01-21,0,Bournemouth,2544,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-02-11,0,Fulham,1927,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-03-05,0,Everton,1587,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-01-04,0,Southampton,2317,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-02-05,0,Leicester City,2124,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-01-14,0,Leeds United,2417,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-03-11,0,Tottenham,1509,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-01,0,Wolverhampton,1406,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-04,0,Leicester City,1406,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-22,0,Liverpool,1335,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-16,0,Manchester United,1351,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-26,0,Brighton,1315,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-05-08,0,Southampton,1279,0,0,True
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-04-29,0,Brentford,1300,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-05-13,0,Chelsea,1268,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-05-28,0,Crystal Palace,1249,0,0,False
Dale Taylor,FWD,Nott'm Forest,0,0.0,2023-05-20,0,Arsenal,1260,0,0,True
