name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Dango Ouattara,MID,Bournemouth,0,0,3,7.0,2023-03-18,90,Aston Villa,8934,1,2,False
Dango Ouattara,MID,Bournemouth,0,0,1,8.9,2023-01-21,90,Nottingham Forest,232,1,5,True
Dango Ouattara,MID,Bournemouth,0,0,0,1.5,2023-02-18,57,Wolverhampton,2332,1,1,False
Dango Ouattara,MID,Bournemouth,0,0,0,3.1,2023-04-08,37,Leeds United,5410,1,1,False
Dango Ouattara,MID,Bournemouth,0,0,4,2.7,2023-02-25,90,Manchester City,2457,1,1,True
Dango Ouattara,MID,Bournemouth,0,0,2,2.6,2023-03-04,81,Arsenal,2274,1,2,False
Dango Ouattara,MID,Bournemouth,2,0,1,7.6,2023-02-11,78,Newcastle United,1441,1,7,True
Dango Ouattara,MID,Bournemouth,0,0,1,4.7,2023-02-04,90,Brighton,1390,1,2,False
Dango Ouattara,MID,Bournemouth,0,1,0,6.3,2023-03-11,90,Liverpool,2329,1,6,True
Dango Ouattara,MID,Bournemouth,0,0,1,0.6,2023-04-01,45,Fulham,6957,1,1,True
Dango Ouattara,MID,Bournemouth,0,0,1,7.8,2023-04-04,84,Brighton,6957,1,2,True
Dango Ouattara,MID,Bournemouth,0,0,1,3.6,2023-04-23,29,West Ham,5940,0,1,True
Dango Ouattara,MID,Bournemouth,2,0,1,6.8,2023-04-15,11,Tottenham,4525,0,8,False
Dango Ouattara,MID,Bournemouth,0,0,0,0.0,2023-04-27,1,Southampton,4941,0,1,False
Dango Ouattara,MID,Bournemouth,0,0,3,8.4,2023-05-06,90,Chelsea,4389,1,2,True
Dango Ouattara,MID,Bournemouth,0,0,1,0.0,2023-05-28,90,Everton,3639,1,2,False
Dango Ouattara,MID,Bournemouth,0,0,2,2.7,2023-05-13,72,Crystal Palace,4115,1,2,False
Dango Ouattara,MID,Bournemouth,0,0,1,4.6,2023-04-30,90,Leicester City,4194,1,2,True
Dango Ouattara,MID,Bournemouth,0,0,0,2.1,2023-05-20,24,Manchester United,3789,0,1,True
