name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Mohamed Elyounoussi,MID,Southampton,0,0,2,0.9,2022-08-13,60,Leicester City,8043,0,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2022-08-06,0,Tottenham,8321,0,0,False
Mohamed Elyounoussi,MID,Southampton,0,0,2,3.3,2023-03-18,69,Tottenham,6753,1,2,True
Mohamed Elyounoussi,MID,Southampton,0,1,0,1.5,2022-10-19,90,Bournemouth,6639,0,3,False
Mohamed Elyounoussi,MID,Southampton,0,0,1,1.0,2022-08-20,90,Leeds United,7633,0,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.2,2022-10-08,24,Manchester City,6652,0,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,1,7.8,2022-10-16,90,West Ham,6483,0,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,5.9,2022-10-23,90,Arsenal,6422,0,5,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,3.1,2022-10-29,73,Crystal Palace,6767,0,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,4,5.8,2022-11-06,90,Newcastle United,6708,0,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,3,9.0,2022-11-12,90,Liverpool,6654,1,2,False
Mohamed Elyounoussi,MID,Southampton,0,0,2,3.2,2022-12-31,89,Fulham,6802,1,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,3,7.2,2022-12-26,77,Brighton,6799,1,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,1.2,2023-01-21,29,Aston Villa,6781,0,1,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,3.5,2023-02-25,81,Leicester City,6807,1,2,False
Mohamed Elyounoussi,MID,Southampton,0,0,2,1.2,2023-04-08,60,Manchester City,6377,1,2,True
Mohamed Elyounoussi,MID,Southampton,0,1,0,0.9,2023-02-18,86,Chelsea,6370,1,3,False
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.5,2023-03-04,40,Leeds United,6457,0,1,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,2.4,2023-01-04,90,Nottingham Forest,6686,1,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2023-02-11,0,Wolverhampton,6421,0,0,True
Mohamed Elyounoussi,MID,Southampton,0,0,2,1.0,2023-02-04,45,Brentford,6568,1,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,1,3.6,2023-01-14,84,Everton,6764,1,2,False
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2023-03-12,0,Manchester United,6604,0,0,False
Mohamed Elyounoussi,MID,Southampton,0,0,1,0.7,2023-03-15,57,Brentford,6604,1,1,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,0.8,2023-04-02,53,West Ham,6428,1,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,3,5.7,2023-04-21,90,Arsenal,6601,1,2,False
Mohamed Elyounoussi,MID,Southampton,0,0,1,2.3,2022-09-16,78,Aston Villa,7607,0,2,False
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2023-04-15,0,Crystal Palace,6572,0,0,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,4.6,2022-08-27,62,Manchester United,7118,0,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,7.9,2022-08-30,90,Chelsea,6819,0,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,0.0,2023-04-27,60,Bournemouth,6528,1,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,1,1.1,2022-09-03,55,Wolverhampton,7191,0,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2023-05-08,0,Nottingham Forest,6478,0,0,False
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2022-10-01,1,Everton,7093,0,1,True
Mohamed Elyounoussi,MID,Southampton,0,0,0,0.0,2023-05-13,17,Fulham,6431,0,1,True
Mohamed Elyounoussi,MID,Southampton,0,0,2,0.0,2023-05-28,63,Liverpool,6531,1,2,True
Mohamed Elyounoussi,MID,Southampton,0,0,2,0.8,2023-04-30,19,Newcastle United,6471,0,1,False
Mohamed Elyounoussi,MID,Southampton,0,0,3,7.4,2023-05-21,70,Brighton,6404,1,6,False
