name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Elliot Anderson,MID,Newcastle,0,0,0,5.1,2023-03-17,45,Nottingham Forest,15086,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-08-13,0,Brighton,16148,0,0,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-08-06,0,Nottingham Forest,10770,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,4.1,2022-10-19,18,Everton,18915,0,1,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-08-21,0,Manchester City,17278,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,0.5,2022-10-08,6,Brentford,19740,0,1,True
Elliot Anderson,MID,Newcastle,0,0,1,0.0,2022-11-06,9,Southampton,17163,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-10-29,0,Aston Villa,18066,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-10-16,0,Manchester United,19535,0,0,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-12-26,1,Leeds United,16334,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-12-31,0,Leicester City,16211,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-10-23,0,Tottenham,18976,0,0,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-11-12,0,Chelsea,16869,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-01-21,0,Crystal Palace,15555,0,0,False
Elliot Anderson,MID,Newcastle,0,0,2,0.0,2023-02-18,23,Liverpool,15166,1,1,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-03-04,0,Manchester City,15038,0,0,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-01-03,0,Arsenal,16035,0,0,False
Elliot Anderson,MID,Newcastle,0,0,0,2.5,2023-04-08,3,Brentford,15142,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,0.2,2023-02-04,9,West Ham,15265,0,1,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-01-15,0,Fulham,15790,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,1.0,2023-02-11,6,Bournemouth,15211,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-03-12,0,Wolverhampton,15016,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2022-09-17,0,Bournemouth,19898,0,0,True
Elliot Anderson,MID,Newcastle,0,0,0,2.6,2023-04-02,6,Manchester United,15156,0,1,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-04-05,0,West Ham,15156,0,0,False
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-04-23,0,Tottenham,15409,0,0,True
Elliot Anderson,MID,Newcastle,0,0,1,0.6,2022-08-31,6,Liverpool,16969,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,3.4,2022-08-28,6,Wolverhampton,16591,0,1,False
Elliot Anderson,MID,Newcastle,0,0,1,0.0,2023-04-15,10,Aston Villa,15252,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,2.8,2022-09-03,20,Crystal Palace,19060,0,1,True
Elliot Anderson,MID,Newcastle,0,0,1,4.9,2022-10-01,31,Fulham,19738,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,2.2,2023-05-07,9,Arsenal,15463,0,1,True
Elliot Anderson,MID,Newcastle,0,0,0,0.0,2023-04-27,3,Everton,15330,0,1,False
Elliot Anderson,MID,Newcastle,2,0,1,0.0,2023-05-28,75,Chelsea,15980,1,7,False
Elliot Anderson,MID,Newcastle,0,0,0,1.5,2023-05-13,3,Leicester City,15528,0,1,False
Elliot Anderson,MID,Newcastle,0,0,0,0.1,2023-05-18,29,Brighton,15528,0,1,True
Elliot Anderson,MID,Newcastle,0,0,0,0.9,2023-04-30,1,Southampton,15327,0,1,True
Elliot Anderson,MID,Newcastle,0,1,0,4.0,2023-05-22,76,Leeds United,15722,1,3,True
