name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Jadon Sancho,MID,Man Utd,0,0,4,4.1,2022-08-13,59,Brentford,766070,0,1,False
Jadon Sancho,MID,Man Utd,2,1,0,7.7,2022-08-22,70,Liverpool,434332,0,10,True
Jadon Sancho,MID,Man Utd,0,0,2,4.3,2022-08-07,89,Brighton,817327,0,2,True
Jadon Sancho,MID,Man Utd,0,1,0,11.6,2022-10-19,86,Tottenham,535783,0,6,True
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2022-10-09,0,Everton,636452,0,0,False
Jadon Sancho,MID,Man Utd,0,1,0,5.3,2022-10-16,90,Newcastle United,554104,0,3,True
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2022-10-30,0,West Ham,483303,0,0,True
Jadon Sancho,MID,Man Utd,0,0,0,2.2,2022-10-22,51,Chelsea,522432,0,1,False
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2022-12-27,0,Nottingham Forest,366605,0,0,True
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2022-12-31,0,Wolverhampton,353900,0,0,False
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2022-11-06,0,Aston Villa,426121,0,0,False
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2022-11-13,0,Fulham,391069,0,0,False
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2023-01-22,0,Arsenal,332209,0,0,False
Jadon Sancho,MID,Man Utd,0,0,0,10.8,2023-02-19,45,Leeds United,341361,0,6,True
Jadon Sancho,MID,Man Utd,0,1,0,10.2,2023-04-08,76,Everton,336069,1,6,True
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2023-03-05,0,Liverpool,337861,0,0,False
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2023-01-03,0,Bournemouth,347806,0,0,True
Jadon Sancho,MID,Man Utd,0,1,0,1.9,2023-02-12,60,Leicester City,337705,1,3,False
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2023-02-04,0,Crystal Palace,328541,0,0,True
Jadon Sancho,MID,Man Utd,0,0,0,10.1,2023-02-08,31,Leicester City,328541,0,6,True
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2023-01-14,0,Manchester City,337819,0,0,True
Jadon Sancho,MID,Man Utd,0,0,0,0.0,2023-01-18,0,Crystal Palace,337819,0,0,False
Jadon Sancho,MID,Man Utd,0,1,0,2.5,2023-03-12,72,Southampton,334636,1,3,True
Jadon Sancho,MID,Man Utd,0,0,2,0.6,2023-04-02,28,Newcastle United,337934,0,1,False
Jadon Sancho,MID,Man Utd,0,1,0,3.8,2023-04-05,70,Brentford,337934,1,3,True
Jadon Sancho,MID,Man Utd,0,1,0,1.6,2022-08-27,67,Southampton,523518,0,3,False
Jadon Sancho,MID,Man Utd,2,1,0,8.0,2022-09-01,67,Leeds United,515925,0,10,False
Jadon Sancho,MID,Man Utd,0,0,1,2.2,2022-09-04,66,Arsenal,682077,0,2,True
Jadon Sancho,MID,Man Utd,0,1,0,3.6,2023-04-16,90,Nottingham Forest,356787,1,3,False
Jadon Sancho,MID,Man Utd,0,0,1,0.0,2023-04-27,60,Tottenham,344573,1,7,False
Jadon Sancho,MID,Man Utd,0,0,5,3.4,2022-10-02,69,Manchester City,726111,0,2,False
Jadon Sancho,MID,Man Utd,0,0,0,1.4,2023-05-07,16,West Ham,349891,0,1,False
Jadon Sancho,MID,Man Utd,2,0,1,0.0,2023-05-28,90,Fulham,383151,1,9,True
Jadon Sancho,MID,Man Utd,0,1,0,8.2,2023-05-13,81,Wolverhampton,349984,1,3,True
Jadon Sancho,MID,Man Utd,0,1,0,4.6,2023-04-30,75,Aston Villa,356515,1,3,True
Jadon Sancho,MID,Man Utd,0,0,1,0.1,2023-05-04,14,Brighton,356515,0,1,False
Jadon Sancho,MID,Man Utd,0,1,0,5.2,2023-05-20,71,Bournemouth,373754,1,3,False
Jadon Sancho,MID,Man Utd,2,0,1,10.3,2023-05-25,90,Chelsea,373754,1,7,True
