name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Matheus Santos Carneiro Da Cunha,FWD,Wolves,3,6.8,2023-03-18,33,Leicester City,15320,0,8,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,2.7,2023-01-22,45,Manchester City,9815,0,1,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,6.0,2023-02-18,69,Bournemouth,15322,1,2,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,1.8,2023-02-24,59,Fulham,66680,1,1,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.0,2023-03-01,0,Liverpool,66680,0,0,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,3.3,2023-04-08,74,Chelsea,13757,1,2,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.3,2023-03-04,23,Tottenham,25006,0,1,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,1.8,2023-01-04,24,Aston Villa,2640,0,1,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.1,2023-02-11,58,Southampton,12508,1,1,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,2.6,2023-02-04,59,Liverpool,9732,1,1,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,1.3,2023-01-14,63,West Ham,9007,1,2,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.0,2023-03-12,0,Newcastle United,18096,0,0,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,3,7.8,2023-04-22,90,Leeds United,15123,1,8,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,1.4,2023-04-01,80,Nottingham Forest,14706,1,2,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,4.2,2023-04-15,88,Brentford,14705,1,2,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.3,2023-04-25,67,Crystal Palace,20027,1,2,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,2.2,2023-05-06,67,Aston Villa,18315,1,2,True
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.0,2023-05-28,0,Arsenal,15287,0,0,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,1.1,2023-05-13,60,Manchester United,16150,1,2,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0.0,2023-04-29,0,Brighton,21877,0,0,False
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,1.4,2023-05-20,2,Everton,16270,0,1,True
