name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Michail Antonio,FWD,West Ham,0,1.4,2022-10-19,16,Liverpool,172458,0,1,False
Michail Antonio,FWD,West Ham,0,4.3,2022-08-14,68,Nottingham Forest,374287,0,2,False
Michail Antonio,FWD,West Ham,0,1.9,2022-08-21,74,Brighton,314428,0,2,True
Michail Antonio,FWD,West Ham,0,2.0,2022-08-07,56,Manchester City,393620,0,1,True
Michail Antonio,FWD,West Ham,0,0.0,2022-10-16,3,Southampton,182809,0,1,False
Michail Antonio,FWD,West Ham,3,6.8,2022-10-09,10,Fulham,186998,0,8,True
Michail Antonio,FWD,West Ham,0,2.4,2022-10-30,33,Manchester United,162595,0,1,False
Michail Antonio,FWD,West Ham,0,0.6,2022-11-06,45,Crystal Palace,183236,0,1,True
Michail Antonio,FWD,West Ham,0,2.3,2022-12-30,26,Brentford,165798,0,1,True
Michail Antonio,FWD,West Ham,0,2.6,2022-12-26,86,Arsenal,159929,1,2,False
Michail Antonio,FWD,West Ham,0,6.3,2023-01-21,71,Everton,161572,1,5,True
Michail Antonio,FWD,West Ham,0,0.2,2022-10-24,16,Bournemouth,170352,0,1,True
Michail Antonio,FWD,West Ham,0,0.0,2022-11-12,0,Leeds United,180704,0,0,True
Michail Antonio,FWD,West Ham,0,0.4,2023-01-04,22,Leicester City,163363,0,1,False
Michail Antonio,FWD,West Ham,0,1.8,2023-02-19,71,Tottenham,160147,1,1,False
Michail Antonio,FWD,West Ham,0,6.6,2023-02-25,6,Nottingham Forest,171277,0,5,True
Michail Antonio,FWD,West Ham,0,0.0,2023-03-04,0,Brighton,167469,0,0,False
Michail Antonio,FWD,West Ham,0,1.3,2023-02-04,80,Newcastle United,161064,1,2,False
Michail Antonio,FWD,West Ham,0,0.6,2023-04-08,89,Fulham,153197,1,2,False
Michail Antonio,FWD,West Ham,0,7.2,2023-02-11,66,Chelsea,161469,1,2,True
Michail Antonio,FWD,West Ham,0,3.5,2023-01-14,90,Wolverhampton,161952,1,2,False
Michail Antonio,FWD,West Ham,0,0.0,2023-03-12,0,Aston Villa,158489,0,0,True
Michail Antonio,FWD,West Ham,0,1.7,2023-04-02,25,Southampton,152411,0,1,True
Michail Antonio,FWD,West Ham,0,1.3,2023-04-05,62,Newcastle United,152411,1,2,True
Michail Antonio,FWD,West Ham,0,8.5,2023-04-23,64,Bournemouth,162932,1,6,False
Michail Antonio,FWD,West Ham,0,5.6,2022-09-18,69,Everton,197740,0,2,False
Michail Antonio,FWD,West Ham,0,3.7,2023-04-16,87,Arsenal,152517,1,2,True
Michail Antonio,FWD,West Ham,0,3.6,2023-05-07,90,Manchester United,211592,1,2,True
Michail Antonio,FWD,West Ham,0,3.7,2022-08-31,90,Tottenham,225863,0,5,True
Michail Antonio,FWD,West Ham,0,0.5,2022-08-28,25,Aston Villa,270009,0,1,False
Michail Antonio,FWD,West Ham,0,3.7,2023-04-26,69,Liverpool,166820,1,5,True
Michail Antonio,FWD,West Ham,0,7.4,2022-09-03,73,Chelsea,200611,0,5,False
Michail Antonio,FWD,West Ham,0,5.9,2022-10-01,24,Wolverhampton,196671,0,1,True
Michail Antonio,FWD,West Ham,0,0.0,2023-05-28,61,Leeds United,177031,1,2,False
Michail Antonio,FWD,West Ham,0,0.0,2023-05-14,0,Brentford,184860,0,0,False
Michail Antonio,FWD,West Ham,1,8.4,2023-04-29,88,Crystal Palace,246249,1,7,False
Michail Antonio,FWD,West Ham,0,0.8,2023-05-03,67,Manchester City,246249,1,2,False
Michail Antonio,FWD,West Ham,0,0.0,2023-05-21,0,Leicester City,176331,0,0,True
