name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Lukasz Fabianski,GK,West Ham,0,0,0.0,1,2022-08-14,90,Nottingham Forest,0,0,5,98067,0,3,False
Lukasz Fabianski,GK,West Ham,0,0,0.0,0,2022-08-07,28,Manchester City,0,0,0,101841,0,1,True
Lukasz Fabianski,GK,West Ham,0,0,0.0,2,2022-08-21,90,Brighton,0,0,0,100325,0,1,True
Lukasz Fabianski,GK,West Ham,0,0,0.0,1,2022-10-19,90,Liverpool,0,0,6,149548,0,4,False
Lukasz Fabianski,GK,West Ham,0,0,0.0,1,2022-10-09,90,Fulham,0,0,1,158218,0,2,True
Lukasz Fabianski,GK,West Ham,2,0,0.0,1,2022-10-16,90,Southampton,0,0,7,161572,0,6,False
Lukasz Fabianski,GK,West Ham,1,1,0.0,0,2022-10-24,90,Bournemouth,0,0,3,167205,0,8,True
Lukasz Fabianski,GK,West Ham,0,0,0.0,1,2022-10-30,45,Manchester United,0,0,2,157646,0,1,False
Lukasz Fabianski,GK,West Ham,0,0,0.0,2,2022-11-06,90,Crystal Palace,0,0,5,142446,0,2,True
Lukasz Fabianski,GK,West Ham,0,0,1.6274,2,2022-12-30,90,Brentford,0,0,4,141398,1,2,True
Lukasz Fabianski,GK,West Ham,0,0,2.1036,3,2022-12-26,90,Arsenal,0,0,2,138093,1,1,False
Lukasz Fabianski,GK,West Ham,2,0,1.776,2,2022-11-12,90,Leeds United,0,1,4,139932,1,9,True
Lukasz Fabianski,GK,West Ham,0,1,0.6745,0,2023-01-21,90,Everton,0,0,2,135515,1,6,True
Lukasz Fabianski,GK,West Ham,0,0,1.48,2,2023-02-19,90,Tottenham,0,0,4,130076,1,2,False
Lukasz Fabianski,GK,West Ham,1,1,0.68,0,2023-04-08,90,Fulham,0,0,3,116702,1,8,False
Lukasz Fabianski,GK,West Ham,0,1,0.23,0,2023-02-25,68,Nottingham Forest,0,0,2,141974,1,6,True
Lukasz Fabianski,GK,West Ham,0,0,1.4783,2,2023-01-04,90,Leicester City,0,0,3,138431,1,2,False
Lukasz Fabianski,GK,West Ham,0,0,0.0,0,2023-03-04,0,Brighton,0,0,0,127594,0,0,False
Lukasz Fabianski,GK,West Ham,0,0,1.15,1,2023-02-11,90,Chelsea,0,0,3,132510,1,3,True
Lukasz Fabianski,GK,West Ham,0,0,0.82,1,2023-02-04,90,Newcastle United,0,0,1,132292,1,2,False
Lukasz Fabianski,GK,West Ham,0,0,0.8366,1,2023-01-14,90,Wolverhampton,0,0,3,135038,1,3,False
Lukasz Fabianski,GK,West Ham,0,0,0.0,0,2023-03-12,0,Aston Villa,0,0,0,120397,0,0,True
Lukasz Fabianski,GK,West Ham,1,1,0.39,0,2023-04-02,90,Southampton,0,0,3,113939,1,8,True
Lukasz Fabianski,GK,West Ham,0,0,3.12,5,2023-04-05,90,Newcastle United,0,0,2,113939,1,0,True
Lukasz Fabianski,GK,West Ham,0,1,1.14,0,2023-04-23,90,Bournemouth,0,0,5,131918,1,6,False
Lukasz Fabianski,GK,West Ham,0,0,0.0,1,2022-09-18,90,Everton,0,0,1,125655,0,2,False
Lukasz Fabianski,GK,West Ham,0,0,2.82,2,2023-04-16,90,Arsenal,0,0,3,116555,1,2,True
Lukasz Fabianski,GK,West Ham,1,1,0.0,0,2022-08-28,90,Aston Villa,0,0,3,99260,0,8,False
Lukasz Fabianski,GK,West Ham,1,0,0.0,1,2022-08-31,90,Tottenham,0,0,4,100432,0,4,True
Lukasz Fabianski,GK,West Ham,0,0,0.0,2,2022-09-03,90,Chelsea,0,0,1,103158,0,1,False
Lukasz Fabianski,GK,West Ham,0,0,2.0,2,2023-04-26,90,Liverpool,0,0,2,132332,1,1,True
Lukasz Fabianski,GK,West Ham,1,1,1.19,0,2023-05-07,90,Manchester United,0,0,4,136588,1,8,True
Lukasz Fabianski,GK,West Ham,0,1,0.0,0,2022-10-01,90,Wolverhampton,0,0,4,139257,0,7,True
Lukasz Fabianski,GK,West Ham,0,0,3.62,2,2023-05-14,90,Brentford,0,0,7,136122,1,3,False
Lukasz Fabianski,GK,West Ham,0,0,1.44,2,2023-05-28,90,Leeds United,0,0,2,139673,1,1,False
Lukasz Fabianski,GK,West Ham,0,0,2.13,4,2023-04-29,90,Crystal Palace,0,0,2,146482,1,0,False
Lukasz Fabianski,GK,West Ham,0,0,2.32,3,2023-05-03,90,Manchester City,0,0,4,146482,1,2,False
Lukasz Fabianski,GK,West Ham,0,0,0.9,1,2023-05-21,90,Leicester City,0,0,2,135905,1,2,True
