name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Ivan Toney,FWD,Brentford,1,9.7,2022-08-13,90,Manchester United,512063,0,9,True
Ivan Toney,FWD,Brentford,0,9.4,2022-10-19,90,Chelsea,2904846,0,2,True
Ivan Toney,FWD,Brentford,3,14.8,2022-10-14,90,Brighton,2518602,0,12,True
Ivan Toney,FWD,Brentford,0,2.5,2023-03-18,90,Leeds United,4712816,1,2,True
Ivan Toney,FWD,Brentford,0,9.7,2022-10-08,90,Newcastle United,2448031,0,5,False
Ivan Toney,FWD,Brentford,0,5.1,2022-10-29,90,Wolverhampton,3126384,0,1,True
Ivan Toney,FWD,Brentford,0,0.0,2022-11-05,0,Nottingham Forest,1638678,0,0,False
Ivan Toney,FWD,Brentford,2,8.8,2022-08-07,90,Leeds United,438961,0,8,False
Ivan Toney,FWD,Brentford,2,9.9,2022-08-20,90,Fulham,1271626,0,8,False
Ivan Toney,FWD,Brentford,3,14.3,2022-12-30,90,West Ham,2743492,1,12,False
Ivan Toney,FWD,Brentford,0,9.3,2022-12-26,90,Tottenham,2496085,1,5,True
Ivan Toney,FWD,Brentford,0,1.0,2023-01-22,90,Leicester City,3263529,1,1,False
Ivan Toney,FWD,Brentford,3,24.3,2022-11-12,90,Manchester City,1658460,1,13,False
Ivan Toney,FWD,Brentford,0,2.6,2022-10-23,90,Aston Villa,2952473,0,2,False
Ivan Toney,FWD,Brentford,2,7.1,2023-03-06,90,Fulham,3594853,1,8,True
Ivan Toney,FWD,Brentford,0,0.0,2023-01-02,0,Liverpool,2396801,0,0,True
Ivan Toney,FWD,Brentford,0,3.7,2023-02-18,90,Crystal Palace,3465586,1,2,True
Ivan Toney,FWD,Brentford,0,14.5,2023-04-08,90,Newcastle United,4294745,1,4,True
Ivan Toney,FWD,Brentford,0,5.5,2023-02-04,90,Southampton,3516054,1,1,True
Ivan Toney,FWD,Brentford,3,11.2,2023-02-11,90,Arsenal,3203298,1,9,False
Ivan Toney,FWD,Brentford,3,5.5,2023-01-14,81,Bournemouth,2273660,1,9,True
Ivan Toney,FWD,Brentford,0,2.3,2023-03-11,90,Everton,4462625,1,2,False
Ivan Toney,FWD,Brentford,3,11.9,2023-03-15,90,Southampton,4462625,1,11,False
Ivan Toney,FWD,Brentford,3,11.2,2023-04-01,90,Brighton,4682711,1,9,False
Ivan Toney,FWD,Brentford,0,3.2,2023-04-05,90,Manchester United,4682711,1,2,False
Ivan Toney,FWD,Brentford,0,4.4,2023-04-15,90,Wolverhampton,4141078,1,2,False
Ivan Toney,FWD,Brentford,3,11.8,2023-04-22,90,Aston Villa,4014848,1,9,True
Ivan Toney,FWD,Brentford,0,2.1,2023-05-06,90,Liverpool,3417942,1,2,False
Ivan Toney,FWD,Brentford,0,1.5,2023-04-26,82,Chelsea,3765162,1,2,False
Ivan Toney,FWD,Brentford,0,3.5,2022-09-18,90,Arsenal,2018737,0,2,True
Ivan Toney,FWD,Brentford,0,2.8,2022-08-27,90,Everton,1915935,0,2,True
Ivan Toney,FWD,Brentford,0,4.7,2022-08-30,90,Crystal Palace,1842651,0,1,False
Ivan Toney,FWD,Brentford,3,15.9,2022-09-03,90,Leicester City,1515074,0,17,True
Ivan Toney,FWD,Brentford,0,8.4,2022-10-01,90,Bournemouth,2581114,0,1,False
Ivan Toney,FWD,Brentford,0,0.0,2023-05-14,0,West Ham,3154147,0,0,True
Ivan Toney,FWD,Brentford,1,6.1,2023-04-29,90,Nottingham Forest,3561440,1,7,True
Ivan Toney,FWD,Brentford,0,0.0,2023-05-28,0,Manchester City,2063481,0,0,True
Ivan Toney,FWD,Brentford,0,0.0,2023-05-20,0,Tottenham,2313340,0,0,False
