name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Kelechi Iheanacho,FWD,Leicester,0,5.8,2022-08-13,20,Arsenal,71410,0,4,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-08-07,0,Brentford,80900,0,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-03-18,1,Brentford,184706,0,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-08-20,14,Southampton,74296,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-10-20,5,Leicester City,48479,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.3,2022-10-08,11,Bournemouth,51224,0,1,False
Kelechi Iheanacho,FWD,Leicester,0,3.5,2022-10-15,5,Crystal Palace,49393,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-10-23,0,Wolverhampton,46921,0,0,False
Kelechi Iheanacho,FWD,Leicester,0,3.5,2022-10-29,19,Manchester City,45421,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-11-12,0,West Ham,45749,0,0,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-12-30,19,Liverpool,47313,0,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-11-05,0,Everton,45830,0,0,False
Kelechi Iheanacho,FWD,Leicester,0,2.0,2022-12-26,19,Newcastle United,47802,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-01-21,0,Brighton,46688,0,0,True
Kelechi Iheanacho,FWD,Leicester,0,2.7,2023-04-08,32,Bournemouth,138894,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,5.1,2023-02-19,74,Manchester United,130231,1,2,False
Kelechi Iheanacho,FWD,Leicester,0,1.1,2023-02-25,61,Arsenal,209619,1,2,True
Kelechi Iheanacho,FWD,Leicester,0,1.5,2023-01-03,18,Fulham,47610,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,1.8,2023-03-04,90,Southampton,221493,1,2,False
Kelechi Iheanacho,FWD,Leicester,3,11.9,2023-02-11,76,Tottenham,57706,1,12,True
Kelechi Iheanacho,FWD,Leicester,3,12.9,2023-02-04,66,Aston Villa,46170,1,15,False
Kelechi Iheanacho,FWD,Leicester,0,0.2,2023-01-14,22,Nottingham Forest,47169,0,1,False
Kelechi Iheanacho,FWD,Leicester,0,6.2,2023-03-11,75,Chelsea,188464,1,2,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-04-01,18,Crystal Palace,175392,0,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-04-04,0,Aston Villa,175392,0,0,True
Kelechi Iheanacho,FWD,Leicester,2,9.0,2023-04-22,84,Wolverhampton,123204,1,8,True
Kelechi Iheanacho,FWD,Leicester,0,3.0,2022-09-17,16,Tottenham,50308,0,1,False
Kelechi Iheanacho,FWD,Leicester,1,6.9,2023-04-15,45,Manchester City,118521,0,6,False
Kelechi Iheanacho,FWD,Leicester,0,2.8,2022-08-27,35,Chelsea,63291,0,1,False
Kelechi Iheanacho,FWD,Leicester,0,0.1,2022-09-01,14,Manchester United,57306,0,1,True
Kelechi Iheanacho,FWD,Leicester,0,7.8,2023-04-25,81,Leicester City,137040,1,2,False
Kelechi Iheanacho,FWD,Leicester,0,7.6,2022-09-04,71,Brighton,50885,0,6,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-05-08,0,Fulham,93981,0,0,False
Kelechi Iheanacho,FWD,Leicester,0,0.0,2022-10-03,0,Nottingham Forest,51970,0,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-05-15,0,Liverpool,86606,0,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-05-28,76,West Ham,100861,1,5,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-05-01,0,Everton,109558,0,0,True
Kelechi Iheanacho,FWD,Leicester,0,0.0,2023-05-22,45,Newcastle United,83328,1,1,False
