name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-03-19,0,Arsenal,0,0,0,209593,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,1,2022-08-20,90,Aston Villa,0,0,4,139859,0,3,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,1,2022-08-15,90,Liverpool,0,0,3,129964,0,2,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,2,2022-08-05,90,Arsenal,0,0,1,120146,0,1,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,1,2022-10-18,90,Wolverhampton,0,0,3,402586,0,3,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,1,2022-10-09,90,Leicester City,0,0,3,262016,0,3,True
Vicente Guaita,GK,Crystal Palace,3,1,0.0,0,2022-10-15,90,Leeds United,0,0,6,272621,0,11,False
Vicente Guaita,GK,Crystal Palace,2,1,0.0,0,2022-10-29,90,Southampton,0,0,4,323051,0,9,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,3,2022-10-22,90,Everton,0,0,3,325478,0,2,False
Vicente Guaita,GK,Crystal Palace,0,0,2.6058,3,2022-12-26,90,Fulham,0,0,7,265881,1,3,True
Vicente Guaita,GK,Crystal Palace,1,1,0.5581,0,2022-12-31,90,Bournemouth,0,0,2,257974,1,7,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,1,2022-11-06,90,West Ham,0,0,1,333641,0,2,False
Vicente Guaita,GK,Crystal Palace,0,0,1.0855,1,2022-11-12,90,Nottingham Forest,0,0,1,377431,1,2,False
Vicente Guaita,GK,Crystal Palace,2,1,1.4079,0,2023-01-21,90,Newcastle United,0,0,7,233320,1,10,True
Vicente Guaita,GK,Crystal Palace,0,0,0.83,1,2023-02-18,90,Brentford,0,0,4,228708,1,3,False
Vicente Guaita,GK,Crystal Palace,2,1,0.9,0,2023-02-25,90,Liverpool,0,0,4,219110,1,9,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-04-09,0,Leicester City,0,0,0,195153,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,1.2,1,2023-03-04,90,Aston Villa,0,0,1,231378,1,2,False
Vicente Guaita,GK,Crystal Palace,0,0,1.3851,4,2023-01-04,90,Tottenham,0,0,2,246542,1,0,True
Vicente Guaita,GK,Crystal Palace,0,0,2.36,1,2023-02-11,90,Brighton,0,0,6,228822,1,4,True
Vicente Guaita,GK,Crystal Palace,0,0,1.6405,1,2023-01-15,90,Chelsea,0,0,4,248110,1,3,False
Vicente Guaita,GK,Crystal Palace,0,0,2.1046,1,2023-01-18,90,Manchester United,0,0,3,248110,1,3,True
Vicente Guaita,GK,Crystal Palace,0,0,2.04,2,2023-02-04,90,Manchester United,0,0,3,232495,1,2,False
Vicente Guaita,GK,Crystal Palace,0,0,2.14,1,2023-03-11,90,Manchester City,0,0,3,230680,1,3,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-03-15,0,Brighton,0,0,0,230680,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-04-22,0,Everton,0,0,0,176056,0,0,True
Vicente Guaita,GK,Crystal Palace,0,0,0.22,1,2023-04-01,90,Leeds United,0,0,1,199345,1,2,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,4,2022-08-27,90,Manchester City,0,0,1,131689,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,1,2022-08-30,90,Brentford,0,0,2,134857,0,2,True
Vicente Guaita,GK,Crystal Palace,0,1,0.0,0,2022-09-03,90,Newcastle United,0,0,5,132882,0,7,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-04-15,0,Southampton,0,0,0,180087,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,2,2022-10-01,90,Chelsea,0,0,1,214794,0,1,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-04-25,0,Wolverhampton,0,0,0,171008,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-05-06,0,Tottenham,0,0,0,164881,0,0,False
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-05-28,0,Nottingham Forest,0,0,0,164638,0,0,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-05-13,0,Bournemouth,0,0,0,164454,0,0,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-04-29,0,West Ham,0,0,0,166846,0,0,True
Vicente Guaita,GK,Crystal Palace,0,0,0.0,0,2023-05-20,0,Fulham,0,0,0,162322,0,0,False
