name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Harvey Barnes,MID,Leicester,0,0,0,0.0,2022-08-07,0,Brentford,197907,0,0,True
Harvey Barnes,MID,Leicester,0,0,0,0.0,2022-08-13,0,Arsenal,117394,0,0,False
Harvey Barnes,MID,Leicester,0,0,1,7.8,2023-03-18,90,Brentford,203821,1,7,False
Harvey Barnes,MID,Leicester,0,1,0,5.8,2022-10-20,84,Leicester City,245024,0,8,True
Harvey Barnes,MID,Leicester,0,0,1,2.8,2022-08-20,75,Southampton,96805,0,2,True
Harvey Barnes,MID,Leicester,0,0,2,5.7,2022-10-08,90,Bournemouth,163359,0,2,False
Harvey Barnes,MID,Leicester,0,1,0,8.8,2022-10-15,84,Crystal Palace,157099,0,3,True
Harvey Barnes,MID,Leicester,0,0,1,3.1,2022-10-29,90,Manchester City,172956,0,2,True
Harvey Barnes,MID,Leicester,0,1,0,6.0,2022-10-23,78,Wolverhampton,180799,0,8,False
Harvey Barnes,MID,Leicester,0,1,0,11.5,2022-11-05,90,Everton,175292,0,8,False
Harvey Barnes,MID,Leicester,0,1,0,7.0,2022-11-12,90,West Ham,192117,1,8,False
Harvey Barnes,MID,Leicester,0,0,2,3.4,2022-12-30,90,Liverpool,176170,1,2,False
Harvey Barnes,MID,Leicester,0,0,3,1.9,2022-12-26,70,Newcastle United,197204,1,2,True
Harvey Barnes,MID,Leicester,0,0,2,8.2,2023-01-21,90,Brighton,155782,1,7,True
Harvey Barnes,MID,Leicester,0,0,1,2.1,2023-02-25,90,Arsenal,208145,1,2,True
Harvey Barnes,MID,Leicester,0,0,1,1.1,2023-04-08,71,Bournemouth,279435,1,2,True
Harvey Barnes,MID,Leicester,0,0,3,5.3,2023-02-19,90,Manchester United,174541,1,2,False
Harvey Barnes,MID,Leicester,0,0,1,3.1,2023-03-04,45,Southampton,220196,1,0,False
Harvey Barnes,MID,Leicester,0,0,1,4.1,2023-01-03,90,Fulham,179044,1,2,True
Harvey Barnes,MID,Leicester,0,0,1,9.4,2023-02-11,90,Tottenham,155599,1,6,True
Harvey Barnes,MID,Leicester,0,0,2,6.8,2023-02-04,90,Aston Villa,153789,1,8,False
Harvey Barnes,MID,Leicester,0,0,2,6.2,2023-01-14,90,Nottingham Forest,167908,1,2,False
Harvey Barnes,MID,Leicester,0,0,1,1.9,2023-03-11,24,Chelsea,169333,0,1,True
Harvey Barnes,MID,Leicester,0,0,2,1.3,2023-04-01,90,Crystal Palace,263285,1,2,False
Harvey Barnes,MID,Leicester,0,0,2,8.8,2023-04-04,90,Aston Villa,263285,1,7,True
Harvey Barnes,MID,Leicester,0,0,0,0.0,2023-04-22,0,Wolverhampton,166821,0,0,True
Harvey Barnes,MID,Leicester,0,0,6,2.1,2022-09-17,90,Tottenham,113863,0,2,False
Harvey Barnes,MID,Leicester,0,0,0,0.0,2023-04-15,0,Manchester City,208973,0,0,False
Harvey Barnes,MID,Leicester,0,0,2,9.6,2022-08-27,90,Chelsea,94528,0,7,False
Harvey Barnes,MID,Leicester,0,0,1,1.4,2022-09-01,90,Manchester United,102598,0,2,True
Harvey Barnes,MID,Leicester,0,0,1,3.3,2023-04-25,69,Leicester City,160590,1,2,False
Harvey Barnes,MID,Leicester,0,0,2,2.1,2022-09-04,45,Brighton,108810,0,1,False
Harvey Barnes,MID,Leicester,0,0,5,11.6,2023-05-08,90,Fulham,148620,1,11,False
Harvey Barnes,MID,Leicester,0,1,0,14.8,2022-10-03,90,Nottingham Forest,138382,0,8,True
Harvey Barnes,MID,Leicester,0,0,2,3.3,2023-05-15,60,Liverpool,148240,1,2,True
Harvey Barnes,MID,Leicester,0,0,1,0.0,2023-05-28,90,West Ham,196573,1,7,True
Harvey Barnes,MID,Leicester,0,0,2,5.1,2023-05-01,87,Everton,149871,1,2,True
Harvey Barnes,MID,Leicester,0,0,0,0.1,2023-05-22,27,Newcastle United,148165,0,1,False
