name,team,opponent_team,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,form,clean_sheet_probability,saves_per_game
Andreas Söndergaard,Wolves,Leeds United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Everton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Crystal Palace,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,West Ham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Norwich,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Burnley,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Liverpool,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Manchester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Brighton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Chelsea,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Tottenham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Manchester United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Southampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Brentford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Arsenal,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Tottenham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Leeds United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Arsenal,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,West Ham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Crystal Palace,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Watford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Everton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Manchester United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Leicester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Aston Villa,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Newcastle United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Burnley,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Brighton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Chelsea,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Manchester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Norwich,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Liverpool,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Watford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Brentford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Southampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Newcastle United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Aston Villa,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Andreas Söndergaard,Wolves,Leicester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
