name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Willy Caballero,Southampton,Arsenal,2021-12-11,False,90,3,2,0,1,0,False,0.0,0.0,0.0,2.0
Willy Caballero,Southampton,Crystal Palace,2021-12-15,False,90,2,4,0,1,0,False,0.0,1.0,0.0,3.0
Willy Caballero,Southampton,West Ham,,False,0,0,0,0,0,0,False,,1.0,0.0,2.0
Willy Caballero,Southampton,Tottenham,,True,0,0,0,0,0,0,False,,0.67,0.0,1.5
Willy Caballero,Southampton,Brentford,,True,0,0,0,0,0,0,False,,0.5,0.0,1.2
Willy Caballero,Southampton,Wolverhampton,,False,0,0,0,0,0,0,False,,0.4,0.0,1.0
Willy Caballero,Southampton,Manchester City,,True,0,0,0,0,0,0,False,,0.2,0.0,0.86
Willy Caballero,Southampton,Tottenham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.75
Willy Caballero,Southampton,Manchester United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.67
Willy Caballero,Southampton,Everton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.6
Willy Caballero,Southampton,Norwich,,True,0,0,0,0,0,0,False,,0.0,0.0,0.55
Willy Caballero,Southampton,Aston Villa,,False,0,0,0,0,0,0,False,,0.0,0.0,0.5
Willy Caballero,Southampton,Newcastle United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.46
Willy Caballero,Southampton,Watford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.43
Willy Caballero,Southampton,Leicester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.4
Willy Caballero,Southampton,Chelsea,,True,0,0,0,0,0,0,False,,0.0,0.0,0.38
Willy Caballero,Southampton,Arsenal,,True,0,0,0,0,0,0,False,,0.0,0.0,0.35
Willy Caballero,Southampton,Burnley,,False,0,0,0,0,0,0,False,,0.0,0.0,0.33
Willy Caballero,Southampton,Brighton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.32
Willy Caballero,Southampton,Crystal Palace,,True,0,0,0,0,0,0,False,,0.0,0.0,0.3
Willy Caballero,Southampton,Brentford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.29
Willy Caballero,Southampton,Liverpool,,True,0,0,0,0,0,0,False,,0.0,0.0,0.27
Willy Caballero,Southampton,Leeds United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.26
