name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Stephy Mavididi,MID,Leicester,0,0,0,2.0,2024-08-19,11,Tottenham,0,1,True
Stephy Mavididi,MID,Leicester,0,0,0,0.3,2024-08-24,19,Fulham,0,1,False
Stephy Mavididi,MID,Leicester,0,0,0,1.1,2024-08-31,23,Aston Villa,0,1,True
Stephy Mavididi,MID,Leicester,0,0,2,2.4,2024-09-28,90,Arsenal,1,2,False
Stephy Mavididi,MID,Leicester,0,0,1,6.2,2024-09-14,71,Crystal Palace,1,7,False
Stephy Mavididi,MID,Leicester,0,0,2,5.2,2024-10-19,87,Southampton,1,2,False
Stephy Mavididi,MID,Leicester,0,1,0,1.1,2024-10-05,81,Bournemouth,1,3,True
Stephy Mavididi,MID,Leicester,0,0,3,3.0,2024-10-25,67,Nottingham Forest,1,1,True
Stephy Mavididi,MID,Leicester,3,0,1,12.8,2024-09-21,89,Everton,1,10,True
