name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Radu Drăgușin,DEF,Spurs,0,0,0.19,0,0.3,2024-09-29,9,Manchester United,0,0,1,False
Radu Drăgușin,DEF,Spurs,0,0,1.57,2,2.4,2024-09-01,90,Newcastle United,0,1,1,False
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-08-24,0,Everton,0,0,0,True
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-08-19,0,Leicester City,0,0,0,False
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-09-21,0,Brentford,0,0,0,True
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-10-27,0,Crystal Palace,0,0,0,False
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-09-15,0,Arsenal,0,0,0,True
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-10-19,0,West Ham,0,0,0,True
Radu Drăgușin,DEF,Spurs,0,0,0.0,0,0.0,2024-10-06,0,Brighton,0,0,0,False
