name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-16,0,Fulham,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.2,2023-11-11,24,Bournemouth,0,1,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-23,0,Luton,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-11-25,0,Chelsea,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-02,0,Manchester United,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-07,0,Everton,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-10,0,Tottenham,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2023-12-26,0,Nottingham Forest,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-01-01,0,Liverpool,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-01-13,0,Manchester City,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-01-30,0,Aston Villa,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-24,0,Arsenal,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-03,0,Luton,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-10,0,Nottingham Forest,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-03-02,0,Wolverhampton,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-03-30,0,West Ham,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-02-17,0,Bournemouth,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-03-11,0,Chelsea,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-02,0,Everton,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-06,0,Fulham,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-13,0,Tottenham,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-04,0,Burnley,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-27,0,Sheffield,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-19,0,Brentford,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-04-24,0,Crystal Palace,0,0,False
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-11,0,Brighton,0,0,True
Ben Parkinson,FWD,Newcastle,0,0.0,2024-05-15,0,Manchester United,0,0,False
