name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Teden Mengi,DEF,Man Utd,0,0,0.0,0,0.0,2023-08-14,0,Wolverhampton,0,0,0,True
Teden Mengi,DEF,Luton,0,0,2.39,3,2.7,2023-10-29,90,Aston Villa,0,1,1,False
Teden Mengi,DEF,Luton,0,0,3.04,1,2.4,2023-11-05,90,Liverpool,0,1,2,True
Teden Mengi,DEF,Luton,0,0,2.12,1,2.9,2023-11-11,90,Manchester United,0,1,2,False
Teden Mengi,DEF,Luton,1,0,1.68,1,8.6,2023-11-25,90,Crystal Palace,0,1,9,True
Teden Mengi,DEF,Luton,0,0,1.76,2,1.5,2023-12-02,75,Brentford,0,1,1,False
Teden Mengi,DEF,Luton,0,0,2.44,4,3.4,2023-12-05,90,Arsenal,0,1,0,True
Teden Mengi,DEF,Luton,0,0,1.6,2,0.6,2023-12-10,90,Manchester City,0,1,1,True
Teden Mengi,DEF,Luton,0,1,1.68,0,1.2,2023-12-23,90,Newcastle United,0,1,5,True
Teden Mengi,DEF,Luton,0,0,2.59,2,2.4,2023-12-26,90,Sheffield,0,1,1,False
Teden Mengi,DEF,Man Utd,0,0,0.0,0,0.0,2023-08-19,0,Tottenham,0,0,0,False
Teden Mengi,DEF,Luton,0,0,1.5,3,3.6,2023-12-30,90,Chelsea,0,1,0,True
Teden Mengi,DEF,Luton,0,0,0.99,1,1.4,2024-01-12,90,Burnley,0,1,2,False
Teden Mengi,DEF,Luton,0,0,0.0,0,0.0,2024-01-30,0,Brighton,0,0,0,True
Teden Mengi,DEF,Luton,0,0,2.28,4,2.6,2024-02-03,90,Newcastle United,0,1,0,False
Teden Mengi,DEF,Luton,0,0,0.0,0,0.0,2024-02-10,0,Sheffield,0,0,0,True
Teden Mengi,DEF,Luton,0,0,2.81,2,6.1,2024-02-18,90,Manchester United,0,1,1,True
Teden Mengi,DEF,Luton,0,0,3.31,4,3.4,2024-02-21,90,Liverpool,0,1,0,False
Teden Mengi,DEF,Luton,0,0,1.83,3,2.9,2024-03-02,90,Aston Villa,0,1,1,True
Teden Mengi,DEF,Luton,0,0,1.71,1,1.5,2024-03-09,61,Crystal Palace,0,1,2,False
Teden Mengi,DEF,Luton,0,0,2.66,4,2.8,2024-03-13,90,Bournemouth,0,1,0,False
Teden Mengi,DEF,Luton,0,0,1.71,1,2.3,2024-03-16,90,Nottingham Forest,0,1,2,True
Teden Mengi,DEF,Man Utd,0,0,0.0,0,0.0,2023-08-26,0,Nottingham Forest,0,0,0,True
Teden Mengi,DEF,Luton,0,0,2.98,2,1.4,2024-03-30,90,Tottenham,0,1,0,False
Teden Mengi,DEF,Luton,0,0,0.82,2,3.0,2024-04-03,90,Arsenal,0,1,1,False
Teden Mengi,DEF,Luton,0,0,0.34,1,2.9,2024-04-06,90,Bournemouth,0,1,2,True
Teden Mengi,DEF,Luton,0,0,0.0,0,0.0,2024-04-13,0,Manchester City,0,0,0,False
Teden Mengi,DEF,Luton,0,0,3.14,5,3.1,2024-04-20,90,Brentford,0,1,0,True
Teden Mengi,DEF,Luton,0,0,1.21,2,2.2,2024-04-27,90,Wolverhampton,0,1,1,False
Teden Mengi,DEF,Luton,0,0,1.43,1,4.8,2024-05-03,90,Everton,0,1,2,True
Teden Mengi,DEF,Luton,0,0,3.24,3,1.2,2024-05-11,90,West Ham,0,1,1,False
Teden Mengi,DEF,Luton,0,0,0.02,0,0.0,2024-05-19,16,Fulham,0,1,1,True
Teden Mengi,DEF,Luton,0,0,0.0,0,0.0,2023-09-01,0,West Ham,0,0,0,True
Teden Mengi,DEF,Luton,0,0,0.0,0,0.0,2023-09-16,0,Fulham,0,0,0,False
Teden Mengi,DEF,Luton,0,0,0.0,0,0.0,2023-09-23,0,Wolverhampton,0,0,0,True
Teden Mengi,DEF,Luton,0,0,0.6,0,0.8,2023-09-30,34,Everton,0,0,1,False
Teden Mengi,DEF,Luton,0,0,1.04,2,2.2,2023-10-03,90,Burnley,0,1,1,True
Teden Mengi,DEF,Luton,0,0,0.03,0,0.7,2023-10-07,31,Tottenham,0,0,1,True
Teden Mengi,DEF,Luton,0,0,2.97,2,1.4,2023-10-21,90,Nottingham Forest,0,1,1,False
