name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Nick Pope,GK,Newcastle,0,0,1.09,1,2023-08-19,90,Manchester City,0,0,3,1,3,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-02-24,0,Arsenal,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,1.9,1,2023-08-12,90,Aston Villa,0,0,5,1,3,True
Nick Pope,GK,Newcastle,0,0,0.95,2,2023-08-27,90,Liverpool,0,0,2,1,1,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2023-12-16,0,Fulham,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2023-12-23,0,Luton,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,1,0.17,0,2023-12-02,85,Manchester United,0,0,1,1,6,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2023-12-07,0,Everton,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.98,2,2023-10-28,90,Wolverhampton,0,0,4,1,2,False
Nick Pope,GK,Newcastle,0,0,0.58,1,2023-11-25,90,Chelsea,0,0,3,1,3,True
Nick Pope,GK,Newcastle,0,1,0.56,0,2023-11-04,90,Arsenal,0,0,1,1,6,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2023-12-26,0,Nottingham Forest,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-01-01,0,Liverpool,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2023-12-10,0,Tottenham,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-01-13,0,Manchester City,0,0,0,0,0,True
Nick Pope,GK,Newcastle,1,0,2.49,2,2023-11-11,90,Bournemouth,0,0,8,1,4,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-02-10,0,Nottingham Forest,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-02-03,0,Luton,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-03-30,0,West Ham,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-01-30,0,Aston Villa,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-03-02,0,Wolverhampton,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-03-11,0,Chelsea,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-02-17,0,Bournemouth,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-04-02,0,Everton,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-04-06,0,Fulham,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-04-13,0,Tottenham,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,1.42,3,2023-09-02,90,Brighton,0,0,4,1,2,False
Nick Pope,GK,Newcastle,0,1,0.54,0,2023-09-16,90,Brentford,0,0,2,1,6,True
Nick Pope,GK,Newcastle,0,0,1.22,2,2023-10-08,90,West Ham,0,0,1,1,1,False
Nick Pope,GK,Newcastle,0,1,0.94,0,2023-09-24,90,Sheffield,0,0,1,1,6,False
Nick Pope,GK,Newcastle,0,1,1.21,0,2023-10-21,90,Crystal Palace,0,0,3,1,7,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-05-04,0,Burnley,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-04-27,0,Sheffield,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,1,0.65,0,2023-09-30,90,Burnley,0,0,2,1,6,True
Nick Pope,GK,Newcastle,0,0,1.22,2,2024-05-19,90,Brentford,0,0,3,1,1,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-04-24,0,Crystal Palace,0,0,0,0,0,False
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-05-11,0,Brighton,0,0,0,0,0,True
Nick Pope,GK,Newcastle,0,0,0.0,0,2024-05-15,0,Manchester United,0,0,0,0,0,False
