name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,258,0,0,0.0,0,Fulham,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,-1.0,0,0,0,0.0,0.0,266,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,278,0,0,0.0,0,Everton,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,293,0,0,0.0,0,Brentford,0,0,0,0,False,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,307,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Toby Collyer,MID,Man Utd,-0.5,0,0,0,0.0,0.0,317,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,322,0,0,0.0,0,Bournemouth,0,0,0,0,False,0
Toby Collyer,MID,Man Utd,0.5,0,0,0,0.0,0.0,288,0,0,0.0,0,Sheffield,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,0.5,0,0,0,0.0,0.0,345,0,0,0.0,0,Burnley,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,356,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Toby Collyer,MID,Man Utd,-1.0,0,0,0,0.0,0.0,365,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,-1.0,0,0,0,0.0,0.0,337,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0.0,0.0,373,0,0,0.0,0,Brighton,0,0,0,0,False,0
