name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-03-16,0,Tottenham,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-02-24,0,Manchester United,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-12-16,0,Newcastle United,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.06,0,0.4,2023-12-23,8,Burnley,0,0,1,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-12-03,0,Liverpool,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.07,0,0.7,2023-12-06,15,Nottingham Forest,0,0,1,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-10-29,0,Brighton,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-11-27,0,Wolverhampton,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-11-04,0,Manchester United,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.06,1,0.2,2023-12-26,7,Bournemouth,0,0,1,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-12-31,0,Arsenal,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.36,0,0.3,2023-12-10,18,West Ham,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-11-12,0,Aston Villa,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-01-13,0,Chelsea,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.25,0,0.3,2024-02-10,5,Bournemouth,0,0,1,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-02-03,0,Burnley,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-03-30,0,Sheffield,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-01-30,0,Everton,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-03-02,0,Brighton,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-03-09,0,Wolverhampton,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-02-17,0,Aston Villa,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-04-02,0,Nottingham Forest,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-04-06,0,Newcastle United,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-04-14,0,West Ham,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-09-16,0,Luton,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-10-07,0,Sheffield,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-09-23,0,Crystal Palace,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-10-23,0,Tottenham,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-05-04,0,Brentford,0,0,0,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-04-27,0,Crystal Palace,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2023-10-02,0,Chelsea,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.38,0,0.0,2024-05-19,12,Luton,0,0,1,False
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-04-21,0,Liverpool,0,0,0,True
Fodé Ballo-Touré,DEF,Fulham,0,0,0.0,0,0.0,2024-05-11,0,Manchester City,0,0,0,True
