name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Jay Stansfield,FWD,Fulham,1.0,0,0,0.0,0.0,5,0,0.0,0,Everton,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,94,0,0.0,0,Brighton,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,104,0,0.0,0,Manchester United,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,112,0,0.0,0,Aston Villa,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,124,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,136,0,0.0,0,Liverpool,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,145,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,155,0,0.0,0,West Ham,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,168,0,0.0,0,Newcastle United,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,173,0,0.0,0,Burnley,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,182,0,0.0,0,Bournemouth,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,13,0,0.0,0,Brentford,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,193,0,0.0,0,Arsenal,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,206,0,0.0,0,Chelsea,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,213,0,0.0,0,Everton,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,225,0,0.0,0,Burnley,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,233,0,0.0,0,Bournemouth,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,244,0,0.0,0,Aston Villa,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,258,0,0.0,0,Manchester United,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,264,0,0.0,0,Brighton,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,280,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,286,0,0.0,0,Tottenham,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,-0.5,0,0,0.0,0.0,21,0,0.0,0,Arsenal,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,299,0,0.0,0,Sheffield,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,305,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,315,0,0.0,0,Newcastle United,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,330,0,0.0,0,West Ham,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,335,0,0.0,0,Liverpool,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,344,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,352,0,0.0,0,Brentford,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,364,0,0.0,0,Manchester City,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,378,0,0.0,0,Luton,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,39,0,0.0,0,Manchester City,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,44,0,0.0,0,Luton,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,56,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,64,0,0.0,0,Chelsea,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,76,0,0.0,0,Sheffield,0,0,0,0,True,0
Jay Stansfield,FWD,Fulham,0.0,0,0,0.0,0.0,90,0,0.0,0,Tottenham,0,0,0,0,False,0
