name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-03-16,0,Luton,0,0,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-02-24,0,Aston Villa,0,0,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.2,2024-02-04,1,Bournemouth,0,1,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-02-10,0,Newcastle United,0,0,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-03-02,0,Liverpool,0,0,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-03-30,0,Crystal Palace,0,0,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-02-17,0,West Ham,0,0,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-03-10,0,Brighton,0,0,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-04-02,0,Fulham,0,0,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-04-07,0,Tottenham,0,0,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-04-13,1,Wolverhampton,0,1,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-05-04,0,Sheffield,0,0,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-04-28,0,Manchester City,0,0,True
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-05-19,2,Burnley,0,1,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.7,2024-04-21,10,Everton,0,1,False
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0,0.0,2024-05-11,0,Chelsea,0,0,True
