name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Rhys Bennett,DEF,Man Utd,1.7,0,0,0,0.0,0.0,0.0,179,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.5,0,0,0,0.0,0.0,0.0,188,0,0,0.0,0,Aston Villa,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.5,0,0,0,0.0,0.0,0.0,197,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,208,0,0,0.0,0,Tottenham,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,218,0,0,0.0,0,Wolverhampton,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,228,0,0,0.0,0,West Ham,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,231,0,0,0.0,0,Aston Villa,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.5,0,0,0,0.0,0.0,0.0,245,0,0,0.0,0,Luton,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,258,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,266,0,0,0.0,0,Manchester City,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,278,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,293,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,307,0,0,0.0,0,Chelsea,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,317,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,322,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,288,0,0,0.0,0,Sheffield,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,345,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,356,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,365,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,337,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Rhys Bennett,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,373,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
