name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Danny Ings,West Ham,Aston Villa,2024-08-17,True,5.0,0.0,0.4,0.0,0.0,1.0,1.0,0.0,2.1,0.0,0.0,1.0,0.4,5.0,1.0,0.0,1.22,0.38,0.09,0.0,West Ham,False,Crystal Palace,0.59,0.2
Danny Ings,West Ham,Crystal Palace,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.5,0.2,2.5,1.0,0.0,1.22,0.38,0.09,0.0,West Ham,True,Manchester City,1.25,-1.18
Danny Ings,West Ham,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.33,0.13,1.67,1.0,0.0,1.22,0.38,0.09,8.0,West Ham,False,Fulham,1.3,0.53
Danny Ings,West Ham,Fulham,2024-09-14,False,8.0,1.0,0.11,0.0,0.0,8.0,1.0,0.0,5.0,3.0,0.0,2.25,0.13,3.25,1.0,0.0,1.22,0.38,0.09,0.0,West Ham,True,Chelsea,-2.62,0.0
Danny Ings,West Ham,Chelsea,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.8,0.1,2.6,1.0,0.0,1.22,0.38,0.09,1.0,West Ham,False,Brentford,3.32,-0.15
Danny Ings,West Ham,Brentford,2024-09-28,False,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,1.8,0.02,4.67,1.0,0.0,1.22,0.38,0.09,0.0,West Ham,True,Ipswich Town,,
Danny Ings,West Ham,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.8,0.02,4.0,1.0,0.0,1.22,0.38,0.09,0.0,West Ham,False,Tottenham,1.24,-0.3
Danny Ings,West Ham,Tottenham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1.8,0.02,3.5,1.0,0.0,1.22,0.38,0.09,8.0,West Ham,True,Manchester United,-1.91,0.39
Danny Ings,West Ham,Manchester United,2024-10-27,True,19.0,0.0,0.1,1.0,0.63,8.0,1.0,1.0,3.5,1.0,0.0,1.8,0.22,5.22,1.0,0.0,1.22,0.38,0.09,,West Ham,False,Nottingham Forest,2.77,-0.54
,West Ham,,,,,,,,,,,,,,,,,,,,,,,,West Ham,True,Everton,-1.58,0.61
,West Ham,,,,,,,,,,,,,,,,,,,,,,,,West Ham,False,Newcastle United,-0.16,-0.44
