name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamie Vardy,Leicester,Wolverhampton,2022-10-23,False,29,1.0,0.52,1.0,0.11,10,1.0,1.0,8.6,2,0,216314,3.6,0.59,52.83,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,True,Manchester City,,-1.17
Jamie Vardy,Leicester,Manchester City,2022-10-29,True,70,0.0,0.0,0.0,0.06,2,0.0,1.0,1.5,0,0,218525,3.0,0.31,54.15,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,Everton,,-0.63
Jamie Vardy,Leicester,Everton,2022-11-05,False,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,239241,3.0,0.3,51.71,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,West Ham,,0.14
Jamie Vardy,Leicester,West Ham,2022-11-12,False,21,0.0,0.08,0.0,0.0,1,1.0,0.0,2.7,0,0,227385,3.2,0.32,49.67,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,True,Newcastle United,,0.73
Jamie Vardy,Leicester,Newcastle United,2022-12-26,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,233640,3.0,0.32,49.38,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,False,Liverpool,,-1.33
Jamie Vardy,Leicester,Liverpool,2022-12-30,False,75,0.0,0.02,0.0,0.0,2,1.0,0.0,3.1,0,0,227714,1.4,0.02,50.88,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,True,Fulham,,-0.3
Jamie Vardy,Leicester,Fulham,2023-01-03,True,90,0.0,0.33,0.0,0.06,2,2.0,1.0,8.2,0,1,232334,1.4,0.08,53.06,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,False,Nottingham Forest,,
Jamie Vardy,Leicester,Nottingham Forest,2023-01-14,False,90,0.0,0.0,0.0,0.03,2,0.0,1.0,1.9,0,1,233282,1.6,0.08,55.0,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,True,Brighton,,-0.71
Jamie Vardy,Leicester,Brighton,2023-01-21,True,85,0.0,0.01,0.0,0.0,2,1.0,0.0,1.2,0,1,234050,1.8,0.07,56.5,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,Aston Villa,,0.59
Jamie Vardy,Leicester,Aston Villa,2023-02-04,False,23,0.0,0.0,0.0,0.13,1,0.0,1.0,1.3,0,0,223124,1.8,0.07,54.9,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,True,Tottenham,,1.07
Jamie Vardy,Leicester,Tottenham,2023-02-11,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,221566,1.6,0.07,53.0,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,Manchester United,,-0.1
Jamie Vardy,Leicester,Manchester United,2023-02-19,False,15,0.0,0.0,0.0,0.04,1,0.0,2.0,2.5,0,0,221052,1.4,0.0,51.35,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,True,Arsenal,,0.36
Jamie Vardy,Leicester,Arsenal,2023-02-25,True,28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,223152,1.2,0.0,50.38,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,Southampton,,-1.07
Jamie Vardy,Leicester,Southampton,2023-03-04,False,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,221938,1.0,0.0,49.24,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,True,Chelsea,,-0.25
Jamie Vardy,Leicester,Chelsea,2023-03-11,True,14,0.0,0.11,0.0,0.0,1,1.0,0.0,0.3,0,0,221079,1.0,0.02,47.88,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,Brentford,,-0.55
Jamie Vardy,Leicester,Brentford,2023-03-18,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,224686,1.0,0.02,47.0,15.0,2.0,9.99,1.6,0.07,0.0,Leicester,False,Crystal Palace,,0.13
Jamie Vardy,Leicester,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,227915,0.8,0.02,45.32,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,True,Aston Villa,,0.55
Jamie Vardy,Leicester,Aston Villa,2023-04-04,True,75,0.0,0.04,0.0,0.0,2,1.0,0.0,0.7,0,1,227915,1.0,0.03,46.34,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,True,Bournemouth,,1.46
Jamie Vardy,Leicester,Bournemouth,2023-04-08,True,57,0.0,0.28,0.0,0.0,1,1.0,0.0,0.9,0,1,225155,1.0,0.09,46.7,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,False,Manchester City,,-1.26
Jamie Vardy,Leicester,Manchester City,2023-04-15,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,1,222477,1.0,0.06,46.65,15.0,2.0,9.99,1.6,0.07,4.0,Leicester,True,Wolverhampton,,-0.48
Jamie Vardy,Leicester,Wolverhampton,2023-04-22,True,45,0.0,0.0,0.0,0.58,4,0.0,1.0,2.0,0,1,223353,1.6,0.06,46.59,15.0,2.0,9.99,1.6,0.07,7.0,Leicester,False,Leicester City,,-0.05
Jamie Vardy,Leicester,Leicester City,2023-04-25,False,20,1.0,0.31,0.0,0.09,7,1.0,1.0,6.7,2,0,222803,3.0,0.13,45.79,15.0,2.0,9.99,1.6,0.07,6.0,Leicester,True,Everton,,0.34
Jamie Vardy,Leicester,Everton,2023-05-01,True,90,1.0,2.13,0.0,0.08,6,3.0,1.0,9.2,0,1,223750,3.8,0.55,47.09,15.0,2.0,9.99,1.6,0.07,0.0,Leicester,False,Fulham,,1.37
Jamie Vardy,Leicester,Fulham,2023-05-08,False,75,0.0,0.88,0.0,0.0,0,3.0,0.0,5.6,0,1,228705,3.6,0.67,47.89,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,True,Liverpool,,-0.53
Jamie Vardy,Leicester,Liverpool,2023-05-15,True,90,0.0,0.44,0.0,0.0,2,2.0,0.0,6.3,0,1,225725,3.8,0.75,49.06,15.0,2.0,9.99,1.6,0.07,2.0,Leicester,False,Newcastle United,,-0.34
Jamie Vardy,Leicester,Newcastle United,2023-05-22,False,62,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0,1,225606,3.4,0.75,49.41,15.0,2.0,9.99,1.6,0.07,1.0,Leicester,True,West Ham,,0.63
Jamie Vardy,Leicester,West Ham,2023-05-28,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,267218,2.2,0.69,48.45,15.0,2.0,9.99,1.6,0.07,,Crystal Palace,False,Manchester United,,-0.1
