name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Terry Ablade,Fulham,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Arsenal,,-0.0
Terry Ablade,Fulham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.04,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Brighton,,-0.71
Terry Ablade,Fulham,Brighton,,True,0,,,,,0,,,0.0,0,0,0.08,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Tottenham,,-0.03
Terry Ablade,Fulham,Tottenham,2022-09-03,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.09,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Nottingham Forest,,
Terry Ablade,Fulham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.11,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Newcastle United,,0.73
Terry Ablade,Fulham,Newcastle United,2022-10-01,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.13,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,West Ham,,0.14
Terry Ablade,Fulham,West Ham,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Bournemouth,,1.46
Terry Ablade,Fulham,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Aston Villa,,0.55
Terry Ablade,Fulham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Leicester City,,-0.05
Terry Ablade,Fulham,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Everton,,0.34
Terry Ablade,Fulham,Everton,2022-10-29,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Manchester City,,-1.26
Terry Ablade,Fulham,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Manchester United,,0.38
Terry Ablade,Fulham,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Crystal Palace,,0.13
Terry Ablade,Fulham,Crystal Palace,2022-12-26,False,0,0.0,0.0,0.0,0.11,0,0.0,1.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Southampton,,-0.38
Terry Ablade,Fulham,Southampton,2022-12-31,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Leeds United,,-0.8
Terry Ablade,Fulham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Chelsea,,-0.25
Terry Ablade,Fulham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Newcastle United,,-0.34
Terry Ablade,Fulham,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Tottenham,,1.07
Terry Ablade,Fulham,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Chelsea,,-0.72
Terry Ablade,Fulham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Nottingham Forest,,
Terry Ablade,Fulham,Nottingham Forest,2023-02-11,True,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Brighton,,-0.39
Terry Ablade,Fulham,Brighton,2023-02-18,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Wolverhampton,,-0.48
Terry Ablade,Fulham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Brentford,,-0.55
Terry Ablade,Fulham,Brentford,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Arsenal,,0.36
Terry Ablade,Fulham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Bournemouth,,0.19
Terry Ablade,Fulham,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,West Ham,,0.63
Terry Ablade,Fulham,West Ham,2023-04-08,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Everton,,-0.63
Terry Ablade,Fulham,Everton,2023-04-15,False,0,0.0,0.0,0.0,0.01,0,0.0,1.0,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Leicester City,,0.83
Terry Ablade,Fulham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Aston Villa,,0.59
Terry Ablade,Fulham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Manchester City,,-1.17
Terry Ablade,Fulham,Manchester City,2023-04-30,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.16,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Liverpool,,-1.33
Terry Ablade,Fulham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.16,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,True,Leeds United,,-0.79
Terry Ablade,Fulham,Leeds United,2023-05-08,True,0,0.0,0.0,0.0,0.05,0,0.0,2.0,0.0,0,0,0.16,0.0,0.0,0.0,0,0,0,0,0,0.0,Fulham,False,Southampton,,-1.07
