name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Christian Eriksen,Man Utd,Wolverhampton,2023-08-14,True,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,42634,1.0,0.0,22.0,1.0,8.0,4.86,4.57,0.05,1.0,Man Utd,False,Tottenham,,-0.36
Christian Eriksen,Man Utd,Tottenham,2023-08-19,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,45143,1.0,0.0,23.0,1.0,8.0,4.86,4.57,0.05,9.0,Man Utd,True,Nottingham Forest,,1.55
Christian Eriksen,Man Utd,Nottingham Forest,2023-08-26,True,90,1.0,0.16,0.0,0.07,9,1.0,2.0,10.7,2,1,41387,3.67,0.05,45.33,1.0,8.0,4.86,4.57,0.05,7.0,Man Utd,False,Arsenal,,-0.48
Christian Eriksen,Man Utd,Arsenal,2023-09-03,False,90,0.0,0.05,1.0,0.27,7,1.0,2.0,6.8,2,1,46368,4.5,0.3,56.5,1.0,8.0,4.86,4.57,0.05,2.0,Man Utd,True,Brighton,,-0.66
Christian Eriksen,Man Utd,Brighton,2023-09-16,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,1,60406,4.0,0.24,63.2,1.0,8.0,4.86,4.57,0.05,0.0,Man Utd,False,Burnley,,0.0
Christian Eriksen,Man Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,68068,3.8,0.24,52.67,1.0,8.0,4.86,4.57,0.05,1.0,Man Utd,True,Crystal Palace,,0.88
Christian Eriksen,Man Utd,Crystal Palace,2023-09-30,True,13,0.0,0.0,0.0,0.03,1,0.0,1.0,1.9,0,0,60313,3.8,0.24,47.0,1.0,8.0,4.86,4.57,0.05,1.0,Man Utd,True,Brentford,,0.79
Christian Eriksen,Man Utd,Brentford,2023-10-07,True,45,0.0,0.01,0.0,0.01,1,1.0,1.0,3.1,0,0,57592,2.2,0.21,46.75,1.0,8.0,4.86,4.57,0.05,1.0,Man Utd,False,Sheffield,,-0.61
Christian Eriksen,Man Utd,Sheffield,2023-10-21,False,27,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,55932,1.0,0.0,44.56,1.0,8.0,4.86,4.57,0.05,2.0,Man Utd,True,Manchester City,,-0.96
Christian Eriksen,Man Utd,Manchester City,2023-10-29,True,85,0.0,0.05,0.0,0.36,2,1.0,1.0,3.1,0,1,52680,1.0,0.01,48.6,1.0,8.0,4.86,4.57,0.05,3.0,Man Utd,False,Fulham,,0.86
Christian Eriksen,Man Utd,Fulham,2023-11-04,False,78,0.0,0.02,0.0,0.06,3,1.0,1.0,3.3,0,1,53004,1.6,0.02,51.27,1.0,8.0,4.86,4.57,0.05,1.0,Man Utd,True,Luton,,
