name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Richarlison de Andrade,Spurs,Brentford,2023-08-13,False,90,0.0,0.23,0.0,0.02,2,2.0,1.0,5.4,0,1,349105,2.0,0.23,90.0,3.0,Spurs,True,Manchester United,,0.38
Richarlison de Andrade,Spurs,Manchester United,2023-08-19,True,69,0.0,0.0,0.0,0.02,3,0.0,1.0,2.3,0,1,363326,2.5,0.11,79.5,0.0,Spurs,False,Bournemouth,,0.19
Richarlison de Andrade,Spurs,Bournemouth,2023-08-26,False,59,0.0,0.09,0.0,0.0,0,2.0,0.0,3.9,0,1,351831,1.67,0.11,72.67,1.0,Spurs,False,Burnley,,0.0
Richarlison de Andrade,Spurs,Burnley,2023-09-02,False,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,227144,1.5,0.08,59.0,8.0,Spurs,True,Sheffield,,0.68
Richarlison de Andrade,Spurs,Sheffield,2023-09-16,True,10,1.0,0.39,1.0,0.1,8,2.0,1.0,9.9,0,0,156795,2.8,0.34,49.2,1.0,Spurs,False,Arsenal,,-0.48
Richarlison de Andrade,Spurs,Arsenal,2023-09-24,False,11,0.0,0.22,0.0,0.0,1,3.0,0.0,2.0,0,0,159162,2.6,0.34,42.83,5.0,Spurs,True,Liverpool,,0.18
Richarlison de Andrade,Spurs,Liverpool,2023-09-30,True,90,0.0,0.75,1.0,0.59,5,5.0,2.0,10.7,0,1,144754,3.0,0.69,49.57,1.0,Spurs,False,Luton,,
Richarlison de Andrade,Spurs,Luton,2023-10-07,False,45,0.0,1.02,0.0,0.0,1,4.0,0.0,4.9,0,1,214922,3.2,0.88,49.0,6.0,Spurs,True,Fulham,,-0.13
Richarlison de Andrade,Spurs,Fulham,2023-10-23,True,80,0.0,0.23,1.0,0.1,6,3.0,1.0,5.3,0,1,193449,4.2,1.12,52.44,3.0,Spurs,False,Crystal Palace,,0.38
Richarlison de Andrade,Spurs,Crystal Palace,2023-10-27,False,63,0.0,0.02,0.0,0.05,3,1.0,1.0,3.2,0,1,171800,3.2,0.85,53.5,0.0,Spurs,True,Chelsea,,-0.25
Richarlison de Andrade,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0,153375,3.0,0.8,48.64,0.0,Spurs,False,Wolverhampton,,-0.52
Richarlison de Andrade,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,127991,2.0,0.45,44.58,0.0,Spurs,True,Aston Villa,,0.64
Richarlison de Andrade,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,108295,1.8,0.25,41.15,1.0,Spurs,False,Manchester City,,-1.32
Richarlison de Andrade,Spurs,Manchester City,2023-12-03,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,103140,0.8,0.0,38.43,1.0,Spurs,True,West Ham,,0.49
Richarlison de Andrade,Spurs,West Ham,2023-12-07,True,23,0.0,0.35,0.0,0.0,1,2.0,0.0,0.5,0,0,102639,0.4,0.07,37.4,15.0,Spurs,True,Newcastle United,,0.55
Richarlison de Andrade,Spurs,Newcastle United,2023-12-10,True,72,2.0,1.16,0.0,0.0,15,6.0,0.0,13.7,2,1,102999,3.4,0.3,39.56,9.0,Spurs,False,Nottingham Forest,,-0.55
Richarlison de Andrade,Spurs,Nottingham Forest,2023-12-15,False,71,1.0,0.52,0.0,0.0,9,1.0,0.0,7.5,1,1,216810,5.2,0.4,41.41,8.0,Spurs,True,Everton,,0.53
Richarlison de Andrade,Spurs,Everton,2023-12-23,True,62,1.0,0.38,0.0,0.0,8,1.0,0.0,5.4,0,1,336018,6.8,0.48,42.56,1.0,Spurs,False,Brighton,,-0.6
Richarlison de Andrade,Spurs,Brighton,2023-12-28,False,64,0.0,0.2,0.0,0.12,1,2.0,1.0,3.2,0,1,539187,6.8,0.52,43.68,8.0,Spurs,True,Bournemouth,,1.22
Richarlison de Andrade,Spurs,Bournemouth,2023-12-31,True,81,1.0,1.19,0.0,0.09,8,5.0,1.0,11.0,0,1,592470,8.2,0.69,45.55,8.0,Spurs,False,Manchester United,,-0.63
Richarlison de Andrade,Spurs,Manchester United,2024-01-14,False,90,1.0,0.15,0.0,0.05,8,2.0,1.0,11.9,1,1,1167629,6.8,0.49,47.67,7.0,Spurs,True,Brentford,,0.79
Richarlison de Andrade,Spurs,Brentford,2024-01-31,True,90,1.0,0.73,0.0,0.0,7,4.0,0.0,9.8,0,1,1365989,6.4,0.53,49.59,15.0,Spurs,False,Everton,,-0.24
Richarlison de Andrade,Spurs,Everton,2024-02-03,False,90,2.0,0.71,0.0,0.08,15,4.0,2.0,15.5,3,1,1507130,7.8,0.59,51.35,2.0,Spurs,True,Brighton,,-0.66
Richarlison de Andrade,Spurs,Brighton,2024-02-10,True,90,0.0,0.52,0.0,0.42,2,4.0,2.0,7.4,0,1,1973370,8.0,0.66,52.96,2.0,Spurs,True,Wolverhampton,,0.05
Richarlison de Andrade,Spurs,Wolverhampton,2024-02-17,True,70,0.0,0.2,0.0,0.0,2,3.0,0.0,2.5,0,1,1655106,6.8,0.46,53.64,0.0,Spurs,True,Crystal Palace,,0.88
Richarlison de Andrade,Spurs,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,854423,5.2,0.43,51.58,0.0,Spurs,False,Aston Villa,,0.29
Richarlison de Andrade,Spurs,Aston Villa,,False,0,,,,,0,,,0.0,0,0,496890,3.8,0.29,49.67,1.0,Spurs,False,Fulham,,0.86
Richarlison de Andrade,Spurs,Fulham,2024-03-16,False,10,0.0,0.1,0.0,0.0,1,2.0,0.0,2.2,0,0,373889,1.0,0.16,48.25,1.0,Spurs,True,Luton,,
Richarlison de Andrade,Spurs,Luton,2024-03-30,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,457571,0.8,0.06,46.76,1.0,Spurs,False,West Ham,,-0.22
Richarlison de Andrade,Spurs,West Ham,2024-04-02,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,414831,0.6,0.02,45.47,0.0,Spurs,True,Nottingham Forest,,1.55
Richarlison de Andrade,Spurs,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,345947,0.6,0.02,44.0,0.0,Spurs,False,Newcastle United,,-0.41
Richarlison de Andrade,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,0,296509,0.6,0.02,42.62,1.0,Spurs,True,Arsenal,,-0.11
Richarlison de Andrade,Spurs,Arsenal,2024-04-28,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,274330,0.6,0.0,42.12,2.0,Spurs,False,Chelsea,,-0.85
Richarlison de Andrade,Spurs,Chelsea,2024-05-02,False,62,0.0,0.13,0.0,0.0,2,1.0,0.0,1.6,0,1,274330,0.8,0.03,42.71,9.0,Spurs,False,Liverpool,,-1.01
