name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Manor Solomon,Spurs,Brentford,,False,0,,,,,0,,,0.0,0,0,0.12,0.0,0.0,0.0,4.0,0.0,1.04,0.33,0.08,1.0,Spurs,True,Manchester United,,0.38
Manor Solomon,Spurs,Manchester United,2023-08-19,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0.11,0.5,0.0,1.0,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,False,Bournemouth,,0.19
Manor Solomon,Spurs,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.1,0.33,0.0,0.67,4.0,0.0,1.04,0.33,0.08,10.0,Spurs,False,Burnley,,0.0
Manor Solomon,Spurs,Burnley,2023-09-02,False,67,0.0,0.12,2.0,0.68,10,2.0,5.0,12.7,2,1,0.09,2.75,0.53,17.25,4.0,0.0,1.04,0.33,0.08,1.0,Spurs,True,Sheffield,,0.68
Manor Solomon,Spurs,Sheffield,2023-09-16,True,79,0.0,0.24,0.0,0.2,1,4.0,4.0,8.3,0,1,0.2,2.4,0.47,29.6,4.0,0.0,1.04,0.33,0.08,1.0,Spurs,False,Arsenal,,-0.48
Manor Solomon,Spurs,Arsenal,2023-09-24,False,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0.19,2.6,0.47,29.17,4.0,0.0,1.04,0.33,0.08,1.0,Spurs,True,Liverpool,,0.18
Manor Solomon,Spurs,Liverpool,2023-09-30,True,21,0.0,0.03,0.0,0.05,1,1.0,3.0,6.2,0,0,0.18,2.6,0.48,28.0,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,False,Luton,,
Manor Solomon,Spurs,Luton,,False,0,,,,,0,,,0.0,0,0,0.15,2.6,0.48,24.5,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,True,Fulham,,-0.13
Manor Solomon,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0.11,0.6,0.05,21.78,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,False,Crystal Palace,,0.38
Manor Solomon,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.1,0.4,0.01,19.6,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,True,Chelsea,,-0.25
Manor Solomon,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.09,0.2,0.01,17.82,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,False,Wolverhampton,,-0.52
Manor Solomon,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.09,0.0,0.0,16.33,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,True,Aston Villa,,0.64
Manor Solomon,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.08,0.0,0.0,15.08,4.0,0.0,1.04,0.33,0.08,0.0,Spurs,False,Manchester City,,-1.32
