name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Hwang Ui-jo,Nott'm Forest,Bournemouth,2024-08-17,True,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,False,Southampton,,-0.31
Hwang Ui-jo,Nott'm Forest,Southampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1.49,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,True,Wolverhampton,,-0.08
Hwang Ui-jo,Nott'm Forest,Wolverhampton,2024-08-31,True,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,False,Liverpool,,-1.08
Hwang Ui-jo,Nott'm Forest,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,3.02,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,False,Brighton,,-0.61
Hwang Ui-jo,Nott'm Forest,Brighton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,True,Fulham,,0.27
Hwang Ui-jo,Nott'm Forest,Fulham,2024-09-28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,False,Chelsea,,-0.9
Hwang Ui-jo,Nott'm Forest,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,2.04,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,True,Crystal Palace,,0.88
Hwang Ui-jo,Nott'm Forest,Crystal Palace,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.89,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,False,Leicester City,,-0.22
Hwang Ui-jo,Nott'm Forest,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,1.77,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,True,West Ham,,0.48
Hwang Ui-jo,Nott'm Forest,West Ham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.64,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,True,Newcastle United,,0.67
Hwang Ui-jo,Nott'm Forest,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,0.0,Nott'm Forest,False,Arsenal,,-0.56
Hwang Ui-jo,Nott'm Forest,Arsenal,2024-11-23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.0,2.0,2.68,1.52,0.0,,Nott'm Forest,True,Ipswich Town,,
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester City,,-1.51
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester United,,-0.41
