name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Danny Ward,Leicester,Brentford,2022-08-07,True,90,2,0.0,1,0,1,0,0,0.0,0,1.0,0,90.0,0.0,1.0,0.0,4,0,1.0,Leicester,False,Arsenal,-1.31,-0.0
Danny Ward,Leicester,Arsenal,2022-08-13,False,90,4,0.0,4,0,1,0,0,0.0,0,1.0,0,90.0,0.0,2.5,0.0,4,0,1.0,Leicester,True,Southampton,1.76,-0.38
Danny Ward,Leicester,Southampton,2022-08-20,True,90,2,0.0,1,0,1,0,0,0.0,0,1.0,0,90.0,0.0,2.0,0.0,4,0,1.0,Leicester,False,Chelsea,-5.34,-0.72
Danny Ward,Leicester,Chelsea,2022-08-27,False,90,2,0.0,1,0,1,0,0,0.0,0,1.0,0,90.0,0.0,1.75,0.0,4,0,2.0,Leicester,True,Manchester United,-2.56,0.38
Danny Ward,Leicester,Manchester United,2022-09-01,True,90,1,0.0,1,0,2,0,0,0.0,0,1.2,0,90.0,0.0,1.6,0.0,4,0,2.0,Leicester,False,Brighton,-2.14,-0.39
Danny Ward,Leicester,Brighton,2022-09-04,False,90,5,0.0,7,0,2,0,0,0.0,0,1.4,0,90.0,0.0,2.5,0.0,4,0,0.0,Leicester,False,Tottenham,3.38,-0.03
Danny Ward,Leicester,Tottenham,2022-09-17,False,90,6,0.0,5,0,0,0,0,0.0,0,1.2,0,90.0,0.0,2.86,0.0,4,0,8.0,Leicester,True,Nottingham Forest,,
Danny Ward,Leicester,Nottingham Forest,2022-10-03,True,90,0,0.0,3,0,8,1,1,0.0,0,2.6,0,90.0,0.12,2.88,0.0,4,0,1.0,Leicester,False,Bournemouth,,0.19
Danny Ward,Leicester,Bournemouth,2022-10-08,False,90,2,0.0,2,0,1,0,0,0.0,0,2.6,0,90.0,0.11,2.78,0.0,4,0,6.0,Leicester,True,Crystal Palace,-0.43,0.81
Danny Ward,Leicester,Crystal Palace,2022-10-15,True,90,0,0.0,1,0,6,0,1,0.0,0,3.4,0,90.0,0.2,2.6,0.0,4,0,9.0,Leicester,True,Leicester City,2.25,0.83
Danny Ward,Leicester,Leicester City,2022-10-20,True,90,0,0.0,2,0,9,3,1,0.0,0,4.8,0,90.0,0.27,2.55,0.0,4,0,8.0,Leicester,False,Wolverhampton,3.01,-0.46
Danny Ward,Leicester,Wolverhampton,2022-10-23,False,90,0,0.0,5,0,8,1,1,0.0,0,6.4,0,90.0,0.33,2.75,0.0,4,0,3.0,Leicester,True,Manchester City,2.25,-1.17
Danny Ward,Leicester,Manchester City,2022-10-29,True,90,1,0.0,4,0,3,0,0,0.0,0,5.4,0,90.0,0.31,2.85,0.0,4,0,6.0,Leicester,False,Everton,1.31,-0.63
Danny Ward,Leicester,Everton,2022-11-05,False,90,0,0.0,2,0,6,0,1,0.0,0,6.4,0,90.0,0.36,2.79,0.0,4,0,11.0,Leicester,False,West Ham,-0.48,0.14
Danny Ward,Leicester,West Ham,2022-11-12,False,90,0,1.4,6,0,11,3,1,0.0,1,7.4,0,90.0,0.4,3.0,0.0,4,0,1.0,Leicester,True,Newcastle United,2.07,0.73
Danny Ward,Leicester,Newcastle United,2022-12-26,True,90,3,1.9,2,0,1,0,0,0.0,1,5.8,0,90.0,0.38,2.94,0.0,4,0,3.0,Leicester,False,Liverpool,-0.04,-1.33
Danny Ward,Leicester,Liverpool,2022-12-30,False,90,2,2.12,5,0,3,1,0,0.0,1,4.8,0,90.0,0.35,3.06,0.0,4,0,2.0,Leicester,True,Fulham,,-0.3
Danny Ward,Leicester,Fulham,2023-01-03,True,90,1,1.73,1,0,2,0,0,0.0,1,4.6,0,90.0,0.33,2.94,0.0,4,0,2.0,Leicester,False,Nottingham Forest,,
Danny Ward,Leicester,Nottingham Forest,2023-01-14,False,90,2,2.14,3,0,2,0,0,0.0,1,3.8,0,90.0,0.32,2.95,0.0,4,0,1.0,Leicester,True,Brighton,-0.74,-0.71
Danny Ward,Leicester,Brighton,2023-01-21,True,90,2,1.53,2,0,1,0,0,0.0,1,1.8,0,90.0,0.3,2.9,0.0,4,0,2.0,Leicester,False,Aston Villa,-0.96,0.59
Danny Ward,Leicester,Aston Villa,2023-02-04,False,90,2,1.68,3,0,2,0,0,0.0,1,2.0,0,90.0,0.29,2.9,0.0,4,0,3.0,Leicester,True,Tottenham,,1.07
Danny Ward,Leicester,Tottenham,2023-02-11,True,90,1,1.28,3,0,3,0,0,0.0,1,2.0,0,90.0,0.27,2.91,0.0,4,0,2.0,Leicester,False,Manchester United,0.11,-0.1
Danny Ward,Leicester,Manchester United,2023-02-19,False,90,3,4.23,5,0,2,0,0,0.0,1,2.0,0,90.0,0.26,3.0,0.0,4,0,2.0,Leicester,True,Arsenal,-1.32,0.36
Danny Ward,Leicester,Arsenal,2023-02-25,True,90,1,0.64,1,0,2,0,0,0.0,1,2.0,0,90.0,0.25,2.92,0.0,4,0,11.0,Leicester,False,Southampton,-3.27,-1.07
Danny Ward,Leicester,Southampton,2023-03-04,False,90,1,1.38,4,1,11,3,0,0.0,1,4.0,0,90.0,0.24,2.96,0.0,4,0,2.0,Leicester,True,Chelsea,,-0.25
Danny Ward,Leicester,Chelsea,2023-03-11,True,90,3,1.53,3,0,2,0,0,0.0,1,4.0,0,90.0,0.23,2.96,0.0,4,0,0.0,Leicester,False,Brentford,,-0.55
Danny Ward,Leicester,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,3.4,0,86.67,0.23,2.96,0.0,4,0,0.0,Leicester,False,Crystal Palace,,0.13
Danny Ward,Leicester,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,3.0,0,83.57,0.23,2.96,0.0,4,0,0.0,Leicester,True,Aston Villa,,0.55
Danny Ward,Leicester,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,2.6,0,80.69,0.23,2.96,0.0,4,0,0.0,Leicester,True,Bournemouth,,1.46
Danny Ward,Leicester,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,78.0,0.23,2.96,0.0,4,0,0.0,Leicester,False,Manchester City,1.46,-1.26
Danny Ward,Leicester,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,75.48,0.23,2.96,0.0,4,0,0.0,Leicester,True,Wolverhampton,-1.75,-0.48
Danny Ward,Leicester,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,73.12,0.23,2.96,0.0,4,0,0.0,Leicester,False,Leicester City,1.46,-0.05
Danny Ward,Leicester,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,70.91,0.23,2.96,0.0,4,0,0.0,Leicester,True,Everton,4.46,0.34
Danny Ward,Leicester,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,68.82,0.23,2.96,0.0,4,0,0.0,Leicester,False,Fulham,,1.37
Danny Ward,Leicester,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,66.86,0.23,2.96,0.0,4,0,0.0,Leicester,True,Liverpool,-0.21,-0.53
Danny Ward,Leicester,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,65.0,0.23,2.96,0.0,4,0,0.0,Leicester,False,Newcastle United,1.84,-0.34
Danny Ward,Leicester,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,63.24,0.23,2.96,0.0,4,0,0.0,Leicester,True,West Ham,-0.48,0.63
Danny Ward,Leicester,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,61.58,0.23,2.96,0.0,4,0,,Man City,False,Burnley,,0.0
