name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harry Toffolo,Nott'm Forest,Bournemouth,2024-08-17,True,36.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,1.9,0.0,0.0,1.0,0.67,0.0,0.07,1.0,0.02,36.0,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,False,Southampton,,-0.31
Harry Toffolo,Nott'm Forest,Southampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.5,0.01,18.0,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,True,Wolverhampton,,-0.08
Harry Toffolo,Nott'm Forest,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.01,12.0,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,False,Liverpool,,-1.08
Harry Toffolo,Nott'm Forest,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.25,0.01,9.0,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,False,Brighton,,-0.61
Harry Toffolo,Nott'm Forest,Brighton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.0,7.2,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,True,Fulham,,0.27
Harry Toffolo,Nott'm Forest,Fulham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,6.0,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,False,Chelsea,,-0.9
Harry Toffolo,Nott'm Forest,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,5.14,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,True,Crystal Palace,,0.88
Harry Toffolo,Nott'm Forest,Crystal Palace,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,4.5,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,False,Leicester City,,-0.22
Harry Toffolo,Nott'm Forest,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,4.0,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,True,West Ham,,0.48
Harry Toffolo,Nott'm Forest,West Ham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3.6,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,True,Newcastle United,,0.67
Harry Toffolo,Nott'm Forest,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3.27,0.0,1.41,1.48,0.13,23.83,0.0,Nott'm Forest,False,Arsenal,,-0.56
Harry Toffolo,Nott'm Forest,Arsenal,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,3.0,0.0,1.41,1.48,0.13,23.83,,Nott'm Forest,True,Ipswich Town,,
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester City,,-1.51
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Manchester United,,-0.41
