assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1.0,1.0,27.0,0.0,11.8,405.0,0.25,0.32,0.07,1.9,6,1.0,0.0,5.5,35.4,2023-08-12T16:30:00Z,90.0,2,0.0,0.0,0.0,0.0,1,0.0,1577712.0,1.0,1,5,8.0,5.0,0,0,0,45,True,1.0
0.0,0.0,15.0,0.0,0.6,405.0,0.0,0.0,0.0,1.09,16,1.0,0.0,1.1,10.6,2023-08-19T19:00:00Z,90.0,13,0.0,0.0,0.0,0.0,2,0.0,1752675.0,1.0,0,1,0.0,2.0,49013,123071,74058,45,False,0.0
0.0,0.0,15.0,0.0,1.2,405.0,0.01,0.1,0.09,0.51,29,1.0,0.0,2.2,12.4,2023-08-27T15:30:00Z,86.0,11,0.0,0.0,0.0,0.0,3,0.0,1796013.0,1.0,2,1,8.0,2.0,11247,106349,95102,45,True,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,2023-09-02T16:30:00Z,0.0,5,0.0,0.0,0.0,0.0,4,0.0,1555500.0,0.0,1,3,0.0,0.0,-236889,37352,274241,45,False,0.0
0.0,3.0,30.0,1.0,11.3,405.0,0.01,0.09,0.08,0.54,46,0.0,0.0,3.6,18.6,2023-09-16T16:30:00Z,90.0,4,0.0,0.0,0.0,0.0,5,0.0,1297517.0,1.0,0,1,6.0,9.0,-269019,39677,308696,45,True,0.0
0.0,0.0,40.0,1.0,0.3,405.0,0.01,0.06,0.05,0.94,60,0.0,1.0,6.6,48.6,2023-09-24T15:30:00Z,90.0,17,0.0,0.0,0.0,0.0,6,0.0,1973598.0,1.0,8,0,17.0,12.0,642368,664475,22107,46,False,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,2023-09-30T14:00:00Z,0.0,6,0.0,0.0,0.0,0.0,7,0.0,2370785.0,0.0,0,2,0.0,0.0,405241,532621,127380,47,True,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,2023-10-08T13:00:00Z,0.0,19,0.0,0.0,0.0,0.0,8,0.0,1696389.0,0.0,2,2,0.0,0.0,-643466,29437,672903,47,False,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,2023-10-21T14:00:00Z,0.0,8,0.0,0.0,0.0,0.0,9,0.0,1471553.0,0.0,0,4,0.0,0.0,-259424,8648,268072,47,True,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,2023-10-28T16:30:00Z,0.0,20,0.0,0.0,0.0,0.0,10,0.0,1095272.0,0.0,2,2,0.0,0.0,-378404,1405,379809,47,False,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,2023-11-04T17:30:00Z,0.0,1,0.0,0.0,0.0,0.0,11,0.0,878019.0,0.0,0,1,0.0,0.0,-222053,954,223007,46,True,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,113,0.0,0.0,0.0,0.0,2023-11-11T17:30:00Z,0.0,3,0.0,0.0,0.0,0.0,12,0.0,737084.0,0.0,0,2,0.0,0.0,-139585,548,140133,46,False,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,2023-11-25T15:00:00Z,0.0,7,0.0,0.0,0.0,0.0,13,0.0,650618.0,0.0,1,4,0.0,0.0,-89124,424,89548,45,True,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,2023-12-02T20:00:00Z,0.0,14,0.0,0.0,0.0,0.0,14,0.0,604204.0,0.0,0,1,0.0,0.0,-50068,247,50315,45,True,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,2023-12-07T19:30:00Z,0.0,9,0.0,0.0,0.0,0.0,15,0.0,572451.0,0.0,0,3,0.0,0.0,-32489,167,32656,45,False,0.0
0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,159,0.0,0.0,0.0,0.0,2023-12-10T16:30:00Z,0.0,18,0.0,0.0,0.0,0.0,16,0.0,547943.0,0.0,1,4,0.0,0.0,-24555,183,24738,45,False,0.0
0.0,0.0,4.0,0.0,10.7,405.0,0.01,0.01,0.0,0.09,168,0.0,0.0,1.7,6.2,2023-12-16T15:00:00Z,6.0,10,0.0,0.0,0.0,0.0,17,0.0,522500.0,0.0,0,3,0.0,1.0,-24464,343,24807,45,True,0.0
0.0,0.0,12.0,0.0,1.1,405.0,0.14,0.17,0.03,0.56,175,0.0,0.0,2.8,20.4,2023-12-23T15:00:00Z,53.0,12,0.0,0.0,0.0,0.0,18,0.0,545629.0,0.0,0,1,6.0,1.0,17960,22377,4417,45,False,0.0
0.0,0.0,13.0,0.0,0.9,405.0,0.01,0.01,0.0,3.46,189,3.0,0.0,1.7,14.4,2023-12-26T12:30:00Z,78.0,16,0.0,0.0,0.0,0.0,19,0.0,567046.0,1.0,3,1,2.0,1.0,22528,27334,4806,45,True,0.0
0.0,0.0,19.0,0.0,0.0,405.0,0.0,0.18,0.18,7.27,194,4.0,1.0,8.6,53.0,2024-01-01T20:00:00Z,90.0,11,0.0,0.0,0.0,0.0,20,0.0,562254.0,1.0,2,4,33.0,6.0,-4357,9733,14090,45,False,0.0
0.0,0.0,17.0,0.0,0.2,405.0,0.0,0.0,0.0,2.84,209,3.0,0.0,2.0,19.6,2024-01-13T17:30:00Z,90.0,13,0.0,0.0,0.0,0.0,21,0.0,579511.0,1.0,3,2,0.0,1.0,14930,39907,24977,45,True,0.0
0.0,0.0,16.0,0.0,10.2,405.0,0.0,0.07,0.07,1.44,211,1.0,0.0,3.4,12.8,2024-01-30T20:15:00Z,90.0,2,0.0,0.0,0.0,0.0,22,0.0,590117.0,1.0,3,1,11.0,2.0,9051,18712,9661,45,False,0.0
