assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,1.0,27.0,1.0,22.2,225.0,0.14,1.26,1.12,0.49,7,0.0,1.0,16.0,44.4,2023-08-12T14:00:00Z,90.0,17,0.0,0.0,0.0,0.0,1,0.0,167519.0,1.0,1,0,93.0,7.0,0,0,0,55,False,0.0
0.0,0.0,0.0,0.0,13.1,225.0,0.06,0.54,0.48,2.0,12,1.0,0.0,6.9,7.6,2023-08-21T19:00:00Z,90.0,1,0.0,0.0,0.0,0.0,2,0.0,190616.0,1.0,1,0,48.0,2.0,3380,20131,16751,55,True,0.0
0.0,0.0,5.0,0.0,1.3,225.0,0.01,0.1,0.09,0.52,23,1.0,0.0,2.1,5.2,2023-08-26T14:00:00Z,70.0,4,0.0,0.0,0.0,0.0,3,0.0,200240.0,1.0,1,1,14.0,2.0,4274,28334,24060,55,False,0.0
0.0,3.0,50.0,0.0,2.6,225.0,0.03,0.83,0.8,0.82,36,1.0,2.0,15.2,63.4,2023-09-03T13:00:00Z,89.0,20,0.0,0.0,0.0,0.0,4,0.0,206182.0,1.0,2,3,86.0,13.0,2154,30013,27859,55,True,0.0
0.0,2.0,30.0,0.0,27.0,225.0,0.03,0.34,0.31,1.78,41,1.0,1.0,10.6,47.8,2023-09-16T14:00:00Z,89.0,2,0.0,0.0,0.0,0.0,5,0.0,296952.0,1.0,1,3,31.0,8.0,76763,104675,27912,55,False,0.0
0.0,0.0,2.0,1.0,2.3,225.0,0.01,0.01,0.0,0.59,56,0.0,0.0,1.0,3.6,2023-09-23T14:00:00Z,90.0,10,0.0,0.0,0.0,0.0,6,0.0,628899.0,1.0,0,0,4.0,2.0,310588,337866,27278,56,True,0.0
0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,2023-09-30T14:00:00Z,0.0,14,0.0,0.0,0.0,0.0,7,0.0,437064.0,0.0,1,0,0.0,0.0,-173008,54829,227837,56,False,0.0
0.0,0.0,8.0,1.0,12.6,225.0,0.08,0.08,0.0,1.18,74,0.0,0.0,2.3,8.0,2023-10-07T16:30:00Z,90.0,16,0.0,0.0,0.0,0.0,8,0.0,360989.0,1.0,0,0,2.0,2.0,-86802,27517,114319,55,True,0.0
0.0,0.0,4.0,0.0,2.5,225.0,0.01,0.24,0.23,2.39,87,4.0,0.0,2.7,5.0,2023-10-21T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,9,0.0,368555.0,1.0,0,4,19.0,1.0,1592,36867,35275,55,False,1.0
0.0,0.0,9.0,0.0,14.2,225.0,0.03,0.1,0.07,0.92,96,2.0,0.0,4.3,8.2,2023-10-27T19:00:00Z,78.0,18,0.0,0.0,0.0,0.0,10,0.0,349362.0,1.0,2,1,21.0,2.0,-19334,26946,46280,55,True,0.0
0.0,0.0,5.0,1.0,10.7,225.0,0.01,0.01,0.0,0.76,102,0.0,0.0,2.2,7.0,2023-11-04T15:00:00Z,85.0,6,0.0,0.0,0.0,0.0,11,0.0,372480.0,1.0,2,0,4.0,1.0,19220,56865,37645,55,False,1.0
0.0,0.0,24.0,0.0,13.7,225.0,0.06,1.01,0.95,1.36,116,2.0,1.0,13.8,37.4,2023-11-11T15:00:00Z,82.0,9,0.0,0.0,0.0,0.0,12,0.0,374434.0,1.0,3,2,87.0,6.0,927,35363,34436,55,True,0.0
0.0,0.0,1.0,0.0,15.3,225.0,0.05,0.33,0.28,0.37,125,1.0,0.0,4.2,2.8,2023-11-25T15:00:00Z,79.0,12,0.0,0.0,0.0,0.0,13,0.0,486759.0,1.0,1,2,24.0,2.0,97580,118563,20983,55,False,0.0
0.0,3.0,28.0,0.0,4.5,225.0,0.03,0.65,0.62,1.07,140,1.0,1.0,7.1,35.2,2023-12-03T14:00:00Z,86.0,19,0.0,0.0,0.0,0.0,14,0.0,434095.0,1.0,1,1,31.0,9.0,-40368,14792,55160,55,False,0.0
0.0,0.0,0.0,0.0,37.3,225.0,0.07,0.23,0.16,1.74,143,2.0,0.0,6.6,7.4,2023-12-06T19:30:00Z,90.0,3,0.0,0.0,0.0,0.0,15,0.0,481639.0,1.0,2,0,21.0,1.0,43032,56928,13896,55,True,1.0
0.0,0.0,4.0,0.0,4.3,225.0,0.0,0.0,0.0,0.29,153,0.0,0.0,1.6,12.0,2023-12-09T12:30:00Z,45.0,11,0.0,0.0,0.0,0.0,16,0.0,442733.0,1.0,2,1,0.0,1.0,-36008,19977,55985,55,True,0.0
