assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,2023-08-26T14:00:00Z,0.0,14,0.0,0.0,0.0,0.0,3,0.0,193.0,0.0,2,3,0.0,0.0,124,134,10,45,False,0.0
0.0,0.0,3.0,0.0,0.0,679.0,0.0,0.0,0.0,0.59,35,0.0,0.0,0.4,4.0,2023-09-02T14:00:00Z,18.0,7,0.0,0.0,0.0,0.0,4,0.0,1637.0,0.0,1,0,0.0,1.0,700,874,174,45,False,0.0
0.0,0.0,1.0,0.0,1.6,679.0,0.01,0.01,0.0,0.19,47,1.0,0.0,0.7,3.2,2023-09-18T18:45:00Z,52.0,6,0.0,0.0,0.0,0.0,5,0.0,3215.0,1.0,1,1,2.0,0.0,662,985,323,45,True,1.0
0.0,0.0,6.0,0.0,23.9,679.0,0.06,0.06,0.0,0.61,59,0.0,0.0,3.7,10.8,2023-09-23T14:00:00Z,51.0,13,0.0,0.0,0.0,0.0,6,0.0,3544.0,0.0,0,2,2.0,0.0,57,494,437,45,False,1.0
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0,2023-10-01T13:00:00Z,0.0,4,0.0,0.0,0.0,0.0,7,0.0,3959.0,0.0,1,1,0.0,0.0,126,577,451,45,True,0.0
0.0,0.0,3.0,0.0,1.3,679.0,0.01,0.1,0.09,0.44,74,0.0,0.0,1.4,5.4,2023-10-07T16:30:00Z,45.0,8,0.0,0.0,0.0,0.0,8,0.0,4253.0,0.0,0,0,7.0,1.0,1,436,435,45,False,0.0
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0.0,2023-10-21T14:00:00Z,0.0,12,0.0,0.0,0.0,0.0,9,0.0,4471.0,0.0,2,2,0.0,0.0,-47,547,594,45,True,0.0
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,2023-10-29T14:00:00Z,0.0,11,0.0,0.0,0.0,0.0,10,0.0,3895.0,0.0,0,3,0.0,0.0,-562,33,595,45,False,0.0
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,108,0.0,0.0,0.0,0.0,2023-11-05T14:00:00Z,0.0,2,0.0,0.0,0.0,0.0,11,0.0,3548.0,0.0,0,2,0.0,0.0,-367,18,385,45,True,0.0
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,119,0.0,0.0,0.0,0.0,2023-11-12T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,12,0.0,3316.0,0.0,2,3,0.0,0.0,-235,19,254,45,False,0.0
0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,2023-11-25T15:00:00Z,0.0,5,0.0,0.0,0.0,0.0,13,0.0,3311.0,0.0,3,2,0.0,0.0,-44,90,134,44,True,0.0
