assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,2023-08-13T15:30:00Z,0.0,11,0.0,0.0,0.0,0.0,1,0.0,20246.0,0.0,1,1,0.0,0.0,0,0,0,45,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,2023-08-20T15:30:00Z,0.0,19,0.0,0.0,0.0,0.0,2,0.0,12138.0,0.0,1,3,0.0,0.0,-8014,137,8151,44,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,2023-08-25T19:00:00Z,0.0,12,0.0,0.0,0.0,0.0,3,0.0,9525.0,0.0,0,3,0.0,0.0,-2994,107,3101,44,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,2023-09-02T14:00:00Z,0.0,16,0.0,0.0,0.0,0.0,4,0.0,7830.0,0.0,1,0,0.0,0.0,-1789,68,1857,43,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2023-09-17T13:00:00Z,0.0,3,0.0,0.0,0.0,0.0,5,0.0,6864.0,0.0,0,0,0.0,0.0,-1045,89,1134,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,2023-09-24T13:00:00Z,0.0,2,0.0,0.0,0.0,0.0,6,0.0,6396.0,0.0,1,0,0.0,0.0,-489,30,519,43,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,2023-10-02T19:00:00Z,0.0,10,0.0,0.0,0.0,0.0,7,0.0,6021.0,0.0,2,0,0.0,0.0,-390,49,439,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,2023-10-07T14:00:00Z,0.0,6,0.0,0.0,0.0,0.0,8,0.0,5811.0,0.0,4,1,0.0,0.0,-223,62,285,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,2023-10-21T16:30:00Z,0.0,1,0.0,0.0,0.0,0.0,9,0.0,5630.0,0.0,2,2,0.0,0.0,-200,53,253,43,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,2023-10-28T11:30:00Z,0.0,4,0.0,0.0,0.0,0.0,10,0.0,5465.0,0.0,2,0,0.0,0.0,-177,40,217,43,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,110,0.0,0.0,0.0,0.0,2023-11-06T20:00:00Z,0.0,18,0.0,0.0,0.0,0.0,11,0.0,5289.0,0.0,4,1,0.0,0.0,-185,36,221,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,2023-11-12T16:30:00Z,0.0,13,0.0,0.0,0.0,0.0,12,0.0,5156.0,0.0,4,4,0.0,0.0,-132,21,153,43,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,2023-11-25T15:00:00Z,0.0,15,0.0,0.0,0.0,0.0,13,0.0,5017.0,0.0,1,4,0.0,0.0,-143,25,168,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,135,0.0,0.0,0.0,0.0,2023-12-03T14:00:00Z,0.0,5,0.0,0.0,0.0,0.0,14,0.0,4952.0,0.0,2,3,0.0,0.0,-81,18,99,43,True,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,2023-12-06T20:15:00Z,0.0,14,0.0,0.0,0.0,0.0,15,0.0,4900.0,0.0,1,2,0.0,0.0,-48,6,54,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,154,0.0,0.0,0.0,0.0,2023-12-10T14:00:00Z,0.0,9,0.0,0.0,0.0,0.0,16,0.0,4851.0,0.0,0,2,0.0,0.0,-55,7,62,43,False,0.0
0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,165,0.0,0.0,0.0,0.0,2023-12-16T15:00:00Z,0.0,17,0.0,0.0,0.0,0.0,17,0.0,4811.0,0.0,0,2,0.0,0.0,-42,17,59,43,True,0.0
